scenario	model	feature	folds_selected	unique_outer_folds	nonzero_fold_fraction	mean_importance	mean_absolute_importance	median_importance	sign_consistency
S2_BCN12_AS_NR	random_forest	s__Lachnospira_sp_NSJ_43	9	9	1.0	0.0011443915386736868	0.0011443915386736868	0.0009136130216774124	nan
S2_BCN12_AS_NR	random_forest	s__Olsenella_uli	1	1	1.0	0.0011430361263441617	0.0011430361263441617	0.0011430361263441617	nan
S2_BCN12_AS_NR	random_forest	s__Tyzzerella_nexilis	9	9	1.0	0.0011428807859961284	0.0011428807859961284	0.0012073331366004672	nan
S2_BCN12_AS_NR	random_forest	s__GGB9186_SGB14125	9	9	1.0	0.001139694416905197	0.001139694416905197	0.001386584701667231	nan
S2_BCN12_AS_NR	random_forest	s__GGB47687_SGB2286	9	9	1.0	0.001137774715292841	0.001137774715292841	0.001031312923351752	nan
S2_BCN12_AS_NR	random_forest	s__Staphylococcus_SGB6340	9	9	1.0	0.0011363120642195771	0.0011363120642195771	0.00121208788989714	nan
S2_BCN12_AS_NR	random_forest	s__GGB2970_SGB3952	9	9	1.0	0.0011329097735149427	0.0011329097735149427	0.0012744701605687642	nan
S2_BCN12_AS_NR	random_forest	s__Clostridium_sp_1001271st1_H5	3	3	1.0	0.001128437521456055	0.001128437521456055	0.0008806325069210702	nan
S2_BCN12_AS_NR	random_forest	s__GGB2987_SGB3969	9	9	1.0	0.0011283852539407356	0.0011283852539407356	0.0011385362214952023	nan
S2_BCN12_AS_NR	random_forest	s__Phocaeicola_plebeius	9	9	1.0	0.0011278927109779433	0.0011278927109779433	0.001343184007383692	nan
S2_BCN12_AS_NR	random_forest	s__GGB33469_SGB15237	9	9	1.0	0.0011219934583651598	0.0011219934583651598	0.0010367031570869551	nan
S2_BCN12_AS_NR	random_forest	s__Senegalimassilia_SGB14826	1	1	1.0	0.0011212094150891893	0.0011212094150891893	0.0011212094150891893	nan
S2_BCN12_AS_NR	random_forest	s__GGB36267_SGB14177	9	9	1.0	0.0011130332199251985	0.0011130332199251985	0.0009191434027530066	nan
S2_BCN12_AS_NR	random_forest	s__Alistipes_senegalensis	9	9	1.0	0.0011049386403743184	0.0011049386403743184	0.0011701640111517345	nan
S2_BCN12_AS_NR	random_forest	s__Pseudoflavonifractor_sp_An184	9	9	1.0	0.0011036141821626916	0.0011036141821626916	0.001191718380804504	nan
S2_BCN12_AS_NR	random_forest	s__GGB33512_SGB15203	9	9	1.0	0.0011024972395629285	0.0011024972395629285	0.0011375495661128054	nan
S2_BCN12_AS_NR	random_forest	s__Actinomyces_sp_HMSC035G02	8	8	1.0	0.0010977044195516102	0.0010977044195516102	0.001292364754553992	nan
S2_BCN12_AS_NR	random_forest	s__GGB79630_SGB13983	9	9	1.0	0.0010971598756778157	0.0010971598756778157	0.0007609594340878284	nan
S2_BCN12_AS_NR	random_forest	s__Collinsella_intestinalis	8	8	1.0	0.0010911456018781965	0.0010911456018781965	0.0011878574454878882	nan
S2_BCN12_AS_NR	random_forest	s__Clostridium_paraputrificum	1	1	1.0	0.0010909160370858317	0.0010909160370858317	0.0010909160370858317	nan
S2_BCN12_AS_NR	random_forest	s__GGB1266_SGB1699	9	9	1.0	0.0010890317509133227	0.0010890317509133227	0.0011224002333229972	nan
S2_BCN12_AS_NR	random_forest	s__GGB31234_SGB14869	9	9	1.0	0.0010885365768063826	0.0010885365768063826	0.0010861127635506955	nan
S2_BCN12_AS_NR	random_forest	s__GGB1627_SGB2230	4	4	1.0	0.0010808750665420902	0.0010808750665420902	0.0010823226347549016	nan
S2_BCN12_AS_NR	random_forest	s__Blautia_producta	9	9	1.0	0.0010784253559904852	0.0010784253559904852	0.0011286795942432586	nan
S2_BCN12_AS_NR	random_forest	s__Actinomyces_SGB17154	9	9	1.0	0.0010726530315586834	0.0010726530315586834	0.0010181619618412144	nan
S2_BCN12_AS_NR	random_forest	s__Catenibacterium_SGB4425	7	7	1.0	0.0010669195337511118	0.0010669195337511118	0.0010476653916303078	nan
S2_BCN12_AS_NR	random_forest	s__GGB6612_SGB9346	9	9	1.0	0.0010652203707336222	0.0010652203707336222	0.0010097817829424615	nan
S2_BCN12_AS_NR	random_forest	s__Raoultibacter_massiliensis	5	5	1.0	0.0010636956930326316	0.0010636956930326316	0.0010123727164374895	nan
S2_BCN12_AS_NR	random_forest	s__Oscillibacter_valericigenes	9	9	1.0	0.001060176430434503	0.001060176430434503	0.0012610329639400465	nan
S2_BCN12_AS_NR	random_forest	s__GGB42389_SGB59559	9	9	1.0	0.0010536013408666278	0.0010536013408666278	0.0008755967357006825	nan
S2_BCN12_AS_NR	random_forest	s__GGB2998_SGB3988	9	9	1.0	0.0010476874349702034	0.0010476874349702034	0.001074670094480518	nan
S2_BCN12_AS_NR	random_forest	s__GGB3588_SGB4808	9	9	1.0	0.0010474900462469029	0.0010474900462469029	0.001158323550360074	nan
S2_BCN12_AS_NR	random_forest	s__Angelakisella_massiliensis	8	8	1.0	0.0010450685087878566	0.0010450685087878566	0.0009700042264026744	nan
S2_BCN12_AS_NR	random_forest	s__Scardovia_wiggsiae	8	8	1.0	0.0010434628491022124	0.0010434628491022124	0.0011855194424527018	nan
S2_BCN12_AS_NR	random_forest	s__GGB4599_SGB6362	7	7	1.0	0.0010426468908116698	0.0010426468908116698	0.0009814176793940337	nan
S2_BCN12_AS_NR	random_forest	s__Blautia_faecicola	3	3	1.0	0.0010414790012410729	0.0010414790012410729	0.000646807180251509	nan
S2_BCN12_AS_NR	random_forest	s__Massilimicrobiota_sp_An134	9	9	1.0	0.0010377053186635147	0.0010377053186635147	0.0007961188830217473	nan
S2_BCN12_AS_NR	random_forest	s__GGB9189_SGB14128	9	9	1.0	0.001037127680274322	0.001037127680274322	0.0010748493406107424	nan
S2_BCN12_AS_NR	random_forest	s__GGB9635_SGB15103	2	2	1.0	0.0010344360795855353	0.0010344360795855353	0.0010344360795855353	nan
S2_BCN12_AS_NR	random_forest	s__Pseudoruminococcus_massiliensis	8	8	1.0	0.0010333630127468073	0.0010333630127468073	0.0009891313371995837	nan
S2_BCN12_AS_NR	random_forest	s__Anaerotignum_lactatifermentans	5	5	1.0	0.0010277991537568248	0.0010277991537568248	0.0011847753452774385	nan
S2_BCN12_AS_NR	random_forest	s__GGB33512_SGB15201	9	9	1.0	0.0010277846401251698	0.0010277846401251698	0.0011378786421735402	nan
S2_BCN12_AS_NR	random_forest	s__GGB9620_SGB15068	2	2	1.0	0.0010274458703200518	0.0010274458703200518	0.0010274458703200518	nan
S2_BCN12_AS_NR	random_forest	s__GGB3000_SGB3991	9	9	1.0	0.0010231914962924474	0.0010231914962924474	0.001205680945454464	nan
S2_BCN12_AS_NR	random_forest	s__GGB3033_SGB4029	9	9	1.0	0.0010176086540834104	0.0010176086540834104	0.0008690884509924405	nan
S2_BCN12_AS_NR	random_forest	s__Solibaculum_mannosilyticum	9	9	1.0	0.0010164009240686282	0.0010164009240686282	0.0010692611296253922	nan
S2_BCN12_AS_NR	random_forest	s__Holdemanella_biformis	4	4	1.0	0.0010140423743820967	0.0010140423743820967	0.0009257007458197224	nan
S2_BCN12_AS_NR	random_forest	s__Faecalitalea_cylindroides	9	9	1.0	0.0010058307871662693	0.0010058307871662693	0.001064638320817032	nan
S2_BCN12_AS_NR	random_forest	s__Cuneatibacter_caecimuris	8	8	0.875	0.001000913992017403	0.001000913992017403	0.00091728965505039	nan
S2_BCN12_AS_NR	random_forest	s__Eubacterium_SGB6276	9	9	1.0	0.0009899101544938145	0.0009899101544938145	0.0009304263422169669	nan
S2_BCN12_AS_NR	random_forest	s__Longibaculum_muris	7	7	1.0	0.0009736524748327315	0.0009736524748327315	0.0009501531676305973	nan
S2_BCN12_AS_NR	random_forest	s__Isoptericola_variabilis	9	9	1.0	0.000968648974380268	0.000968648974380268	0.000897088599169538	nan
S2_BCN12_AS_NR	random_forest	s__Alistipes_SGB2313	5	5	1.0	0.0009667553466457474	0.0009667553466457474	0.0010613783605430394	nan
S2_BCN12_AS_NR	random_forest	s__GGB3109_SGB4119	9	9	1.0	0.0009661226743694887	0.0009661226743694887	0.0007756778235696795	nan
S2_BCN12_AS_NR	random_forest	s__Streptococcus_oralis	8	8	1.0	0.0009649796770351414	0.0009649796770351414	0.000939832066693709	nan
S2_BCN12_AS_NR	random_forest	s__GGB9495_SGB14892	9	9	1.0	0.0009583968957922537	0.0009583968957922537	0.001071967700735258	nan
S2_BCN12_AS_NR	random_forest	s__Collinsella_bouchesdurhonensis	9	9	1.0	0.0009561493208425109	0.0009561493208425109	0.0009139831148146445	nan
S2_BCN12_AS_NR	random_forest	s__GGB9747_SGB15356	9	9	1.0	0.0009500582191889462	0.0009500582191889462	0.0008884339752647636	nan
S2_BCN12_AS_NR	random_forest	s__Granulicatella_SGB8255	9	9	1.0	0.0009433059516948873	0.0009433059516948873	0.0009359596596868756	nan
S2_BCN12_AS_NR	random_forest	s__Actinomyces_SGB17163	8	8	1.0	0.0009410963574309918	0.0009410963574309918	0.0008086581694933248	nan
S2_BCN12_AS_NR	random_forest	s__Desulfovibrio_piger	9	9	1.0	0.0009393983696461008	0.0009393983696461008	0.0008462076905966337	nan
S2_BCN12_AS_NR	random_forest	s__Streptococcus_australis	9	9	1.0	0.0009231148888007804	0.0009231148888007804	0.0009843778833407808	nan
S2_BCN12_AS_NR	random_forest	s__GGB3815_SGB5180	2	2	1.0	0.0009229609399702126	0.0009229609399702126	0.0009229609399702126	nan
S2_BCN12_AS_NR	random_forest	s__GGB9581_SGB79823	3	3	1.0	0.0009201992675201125	0.0009201992675201125	0.0010708800236693663	nan
S2_BCN12_AS_NR	random_forest	s__Streptococcus_SGB15012	9	9	1.0	0.0009172040545931639	0.0009172040545931639	0.0007266155805148798	nan
S2_BCN12_AS_NR	random_forest	s__Faecalimonas_umbilicata	9	9	1.0	0.0009153029101869534	0.0009153029101869534	0.0010544971026529074	nan
S2_BCN12_AS_NR	random_forest	s__Anaerostipes_caccae	9	9	1.0	0.0009138337112248846	0.0009138337112248846	0.0009237344123357428	nan
S2_BCN12_AS_NR	random_forest	s__Blautia_stercoris	9	9	1.0	0.0009130448463025684	0.0009130448463025684	0.0007394817851876774	nan
S2_BCN12_AS_NR	random_forest	s__Enterocloster_asparagiformis	9	9	1.0	0.0009073058155047897	0.0009073058155047897	0.0009064564368266948	nan
S2_BCN12_AS_NR	random_forest	s__GGB3475_SGB4638	8	8	1.0	0.0009002314202597921	0.0009002314202597921	0.0009341297603296277	nan
S2_BCN12_AS_NR	random_forest	s__Christensenella_hongkongensis	9	9	1.0	0.0008958670091253797	0.0008958670091253797	0.0009343840787058066	nan
S2_BCN12_AS_NR	random_forest	s__Streptococcus_infantis	9	9	1.0	0.0008954927572767277	0.0008954927572767277	0.0010665070902082553	nan
S2_BCN12_AS_NR	random_forest	s__Clostridium_SGB4909	9	9	1.0	0.0008949034560702088	0.0008949034560702088	0.0007776485888763704	nan
S2_BCN12_AS_NR	random_forest	s__Candidatus_Catenibacterium_tridentinum	9	9	1.0	0.000894641279280289	0.000894641279280289	0.0010124100856107852	nan
S2_BCN12_AS_NR	random_forest	s__Eubacterium_SGB4961	9	9	1.0	0.0008789339487653811	0.0008789339487653811	0.0007817948543327671	nan
S2_BCN12_AS_NR	random_forest	s__Ruminococcus_SGB4421	9	9	1.0	0.000877522535418685	0.000877522535418685	0.0007929481641767855	nan
S2_BCN12_AS_NR	random_forest	s__GGB45495_SGB63167	9	9	1.0	0.0008693020204609605	0.0008693020204609605	0.0009356263875894602	nan
S2_BCN12_AS_NR	random_forest	s__GGB9524_SGB14923	1	1	1.0	0.0008649806272280234	0.0008649806272280234	0.0008649806272280234	nan
S2_BCN12_AS_NR	random_forest	s__Actinomyces_dentalis	2	2	1.0	0.0008647628303299756	0.0008647628303299756	0.0008647628303299756	nan
S2_BCN12_AS_NR	random_forest	s__Ruminococcus_sp_NSJ_13	9	9	1.0	0.0008632503178535519	0.0008632503178535519	0.0008251163275956796	nan
S2_BCN12_AS_NR	random_forest	s__GGB34228_SGB72916	4	4	1.0	0.0008480187018494442	0.0008480187018494442	0.0009463133526875279	nan
S2_BCN12_AS_NR	random_forest	s__GGB9350_SGB14317	8	8	1.0	0.0008469329865053484	0.0008469329865053484	0.0009294160184235016	nan
S2_BCN12_AS_NR	random_forest	s__Bacteroides_SGB15210	1	1	1.0	0.0008402240161128257	0.0008402240161128257	0.0008402240161128257	nan
S2_BCN12_AS_NR	random_forest	s__GGB2977_SGB3959	9	9	1.0	0.0008394056445632544	0.0008394056445632544	0.0007770453357307561	nan
S2_BCN12_AS_NR	random_forest	s__GGB3278_SGB4328	9	9	1.0	0.0008362316826933758	0.0008362316826933758	0.0005358170249820126	nan
S2_BCN12_AS_NR	random_forest	s__Roseburia_sp_BX1005	9	9	1.0	0.0008351280205706864	0.0008351280205706864	0.0005803024914786118	nan
S2_BCN12_AS_NR	random_forest	s__Alloscardovia_omnicolens	9	9	1.0	0.0008291364629366858	0.0008291364629366858	0.0008834884899010279	nan
S2_BCN12_AS_NR	random_forest	s__GGB9762_SGB15377	4	4	1.0	0.0008267242998344988	0.0008267242998344988	0.0007590156464885975	nan
S2_BCN12_AS_NR	random_forest	s__GGB9611_SGB15045	8	8	1.0	0.0008258315512956079	0.0008258315512956079	0.0008467149430259071	nan
S2_BCN12_AS_NR	random_forest	s__GGB9296_SGB14253	9	9	1.0	0.000819550142775883	0.000819550142775883	0.0008941730087891882	nan
S2_BCN12_AS_NR	random_forest	s__Cloacibacillus_evryensis	8	8	1.0	0.0008101893690978905	0.0008101893690978905	0.000825661225291821	nan
S2_BCN12_AS_NR	random_forest	s__Oscillibacter_sp_PC13	8	8	1.0	0.0008093867747216219	0.0008093867747216219	0.0006566793748951255	nan
S2_BCN12_AS_NR	random_forest	s__GGB9240_SGB14182	9	9	1.0	0.0008079755277598287	0.0008079755277598287	0.0007905605766976722	nan
S2_BCN12_AS_NR	random_forest	s__GGB9210_SGB14149	8	8	1.0	0.0008026907272279426	0.0008026907272279426	0.0008121009416632112	nan
S2_BCN12_AS_NR	random_forest	s__Veillonella_rogosae	3	3	1.0	0.0008016018467333087	0.0008016018467333087	0.0009433802614012758	nan
S2_BCN12_AS_NR	random_forest	s__GGB4566_SGB6305	9	9	1.0	0.000801388133602045	0.000801388133602045	0.0008127319244802	nan
S2_BCN12_AS_NR	random_forest	s__Collinsella_SGB15196	8	8	1.0	0.0007951412542181212	0.0007951412542181212	0.0006989329165151068	nan
S2_BCN12_AS_NR	random_forest	s__Propionibacterium_acidifaciens	7	7	1.0	0.000794242938258753	0.000794242938258753	0.0006996236780853689	nan
S2_BCN12_AS_NR	random_forest	s__GGB9782_SGB15403	9	9	1.0	0.0007644832484457312	0.0007644832484457312	0.000765314069173445	nan
S2_BCN12_AS_NR	random_forest	s__Lacticaseibacillus_paracasei	9	9	1.0	0.0007638463999164344	0.0007638463999164344	0.0007302936524673032	nan
S2_BCN12_AS_NR	random_forest	s__GGB4684_SGB6478	1	1	1.0	0.0007627023540806438	0.0007627023540806438	0.0007627023540806438	nan
S2_BCN12_AS_NR	random_forest	s__GGB3446_SGB4597	1	1	1.0	0.0007507831160436921	0.0007507831160436921	0.0007507831160436921	nan
S2_BCN12_AS_NR	random_forest	s__Mogibacterium_kristiansenii	9	9	1.0	0.000745615432628722	0.000745615432628722	0.00057375400622537	nan
S2_BCN12_AS_NR	random_forest	s__Amedibacillus_dolichus	7	7	1.0	0.0007346968128924654	0.0007346968128924654	0.000731801084625951	nan
S2_BCN12_AS_NR	random_forest	s__Desulfovibrio_fairfieldensis	8	8	1.0	0.0007339599300363801	0.0007339599300363801	0.0005863354800125134	nan
S2_BCN12_AS_NR	random_forest	s__Lacrimispora_saccharolytica	9	9	1.0	0.0007334138445962784	0.0007334138445962784	0.0005984261955007039	nan
S2_BCN12_AS_NR	random_forest	s__GGB9302_SGB14263	5	5	1.0	0.0007319354311964687	0.0007319354311964687	0.0003988295262672337	nan
S2_BCN12_AS_NR	random_forest	s__Corynebacterium_durum	8	8	1.0	0.000728343379763003	0.000728343379763003	0.0005837796421368801	nan
S2_BCN12_AS_NR	random_forest	s__GGB3593_SGB4817	2	2	1.0	0.0007259662954160505	0.0007259662954160505	0.0007259662954160505	nan
S2_BCN12_AS_NR	random_forest	s__Pauljensenia_hongkongensis	2	2	1.0	0.0007230143788069731	0.0007230143788069731	0.0007230143788069731	nan
S2_BCN12_AS_NR	random_forest	s__GGB9561_SGB14972	7	7	1.0	0.0007224155563381505	0.0007224155563381505	0.0006989284810715549	nan
S2_BCN12_AS_NR	random_forest	s__GGB4745_SGB6571	4	4	1.0	0.0007189779090634615	0.0007189779090634615	0.000681197760084307	nan
S2_BCN12_AS_NR	random_forest	s__GGB9677_SGB15180	9	9	1.0	0.0007180636915762053	0.0007180636915762053	0.0005904572557371194	nan
S2_BCN12_AS_NR	random_forest	s__GGB9361_SGB14336	8	8	1.0	0.0007056545661866941	0.0007056545661866941	0.0005601501531508466	nan
S2_BCN12_AS_NR	random_forest	s__GGB9719_SGB53514	8	8	1.0	0.000705536210808308	0.000705536210808308	0.0007379431750523019	nan
S2_BCN12_AS_NR	random_forest	s__Parasutterella_SGB9260	9	9	1.0	0.0006997828206429703	0.0006997828206429703	0.0005157406332620505	nan
S2_BCN12_AS_NR	random_forest	s__GGB3602_SGB4574	9	9	1.0	0.0006950724961181726	0.0006950724961181726	0.0005677362578677957	nan
S2_BCN12_AS_NR	random_forest	s__Lachnoclostridium_edouardi	6	6	1.0	0.0006937740685215879	0.0006937740685215879	0.0007926282258518387	nan
S2_BCN12_AS_NR	random_forest	s__GGB79916_SGB4587	6	6	1.0	0.0006913953031804256	0.0006913953031804256	0.0006378687329912032	nan
S2_BCN12_AS_NR	random_forest	s__GGB9786_SGB15409	9	9	1.0	0.0006913490670134742	0.0006913490670134742	0.000494935475938213	nan
S2_BCN12_AS_NR	random_forest	s__GGB9691_SGB15198	4	4	1.0	0.0006864388676598469	0.0006864388676598469	0.0006487486378706968	nan
S2_BCN12_AS_NR	random_forest	s__Lactococcus_cremoris	1	1	1.0	0.0006860040032718519	0.0006860040032718519	0.0006860040032718519	nan
S2_BCN12_AS_NR	random_forest	s__GGB3463_SGB4621	4	4	1.0	0.0006833204037906451	0.0006833204037906451	0.0007150854197266241	nan
S2_BCN12_AS_NR	random_forest	s__Eubacterium_callanderi	6	6	1.0	0.0006692365484986415	0.0006692365484986415	0.0006780484361346802	nan
S2_BCN12_AS_NR	random_forest	s__Ruminococcus_sp_AF41_9	8	8	1.0	0.0006686005750644564	0.0006686005750644564	0.0005327862568558702	nan
S2_BCN12_AS_NR	random_forest	s__GGB10485_SGB49305	8	8	1.0	0.000666813590449228	0.000666813590449228	0.0006642144212257485	nan
S2_BCN12_AS_NR	random_forest	s__Actinomyces_SGB17132	6	6	1.0	0.0006333377601443149	0.0006333377601443149	0.0005728292716024235	nan
S2_BCN12_AS_NR	random_forest	s__Solobacterium_SGB6829	7	7	1.0	0.0006238689897931938	0.0006238689897931938	0.0005182873522369714	nan
S2_BCN12_AS_NR	random_forest	s__Mogibacterium_sp_NSJ_24	8	8	1.0	0.0006176503565142244	0.0006176503565142244	0.0006087122216880789	nan
S2_BCN12_AS_NR	random_forest	s__Anaerococcus_SGB53821	9	9	1.0	0.0006158223651808512	0.0006158223651808512	0.0005979222288182951	nan
S2_BCN12_AS_NR	random_forest	s__Lacticaseibacillus_rhamnosus	8	8	1.0	0.0006110605379262269	0.0006110605379262269	0.0006118013226863487	nan
S2_BCN12_AS_NR	random_forest	s__GGB51510_SGB71883	9	9	1.0	0.0005906429869604961	0.0005906429869604961	0.00045902146965454545	nan
S2_BCN12_AS_NR	random_forest	s__Emergencia_timonensis	8	8	1.0	0.0005864890752457024	0.0005864890752457024	0.0004674780012634017	nan
S2_BCN12_AS_NR	random_forest	s__Actinomyces_bouchesdurhonensis	8	8	1.0	0.000581360989060015	0.000581360989060015	0.0005168948596918509	nan
S2_BCN12_AS_NR	random_forest	s__Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	6	6	1.0	0.0005576163219029679	0.0005576163219029679	0.0004027129192255582	nan
S2_BCN12_AS_NR	random_forest	s__Victivallis_lenta	5	5	1.0	0.0005158977964988783	0.0005158977964988783	0.00047855533334671257	nan
S2_BCN12_AS_NR	random_forest	s__GGB51960_SGB72480	5	5	1.0	0.000508506074999033	0.000508506074999033	0.0004963741917795183	nan
S2_BCN12_AS_NR	random_forest	s__Lachnoclostridium_sp_An138	7	7	1.0	0.0005020779256609783	0.0005020779256609783	0.00022701668918206588	nan
S2_BCN12_AS_NR	random_forest	s__GGB3124_SGB4136	1	1	1.0	0.0004786191957515851	0.0004786191957515851	0.0004786191957515851	nan
S2_BCN12_AS_NR	random_forest	s__GGB9559_SGB14968	1	1	1.0	0.0004774011666396986	0.0004774011666396986	0.0004774011666396986	nan
S2_BCN12_AS_NR	random_forest	s__Cellulomonas_flavigena	5	5	1.0	0.0004105583832864592	0.0004105583832864592	0.0003386225834823954	nan
S2_BCN12_AS_NR	random_forest	s__GGB9261_SGB14209	3	3	1.0	0.0003680137683040579	0.0003680137683040579	0.0004355117170714912	nan
S2_BCN12_AS_NR	random_forest	s__GGB9737_SGB15309	1	1	1.0	0.0003459804019000571	0.0003459804019000571	0.0003459804019000571	nan
S2_BCN12_AS_NR	random_forest	s__Paratractidigestivibacter_faecalis	1	1	1.0	0.0003263717202785843	0.0003263717202785843	0.0003263717202785843	nan
S2_BCN12_AS_NR	random_forest	s__GGB9767_SGB15384	1	1	1.0	0.00029504839993918345	0.00029504839993918345	0.00029504839993918345	nan
S2_BCN12_AS_NR	random_forest	s__Allisonella_histaminiformans	2	2	1.0	0.00025536384129609576	0.00025536384129609576	0.00025536384129609576	nan
S2_BCN12_AS_NR	random_forest	s__Ruminococcus_sp_AF46_10NS	1	1	1.0	0.00018769599886481729	0.00018769599886481729	0.00018769599886481729	nan
S2_BCN12_AS_NR	random_forest	s__Eubacterium_SGB4671	1	1	1.0	0.00010417101065708307	0.00010417101065708307	0.00010417101065708307	nan
S2_BCN12_AS_NR	random_forest	s__Streptococcus_SGB14137	1	1	1.0	6.273437831100744e-05	6.273437831100744e-05	6.273437831100744e-05	nan
S2_BCN12_AS_NR	random_forest	s__GGB3142_SGB4155	1	1	1.0	1.436972017073129e-18	1.436972017073129e-18	1.436972017073129e-18	nan
S2_BCN12_AS_NR	random_forest	s__GGB3513_SGB4691	1	1	1.0	1.2274503179562627e-18	1.2274503179562627e-18	1.2274503179562627e-18	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Streptococcus_SGB14888	7	7	1.0	0.014300420750600009	0.014300420750600009	0.008687832578310014	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Vescimonas_coprocola	7	7	1.0	0.013218749557650875	0.013218749557650875	0.010310289558674463	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Bittarella_massiliensis	7	7	1.0	0.010862906212447714	0.010862906212447714	0.01264106498353403	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Veillonella_parvula	7	7	1.0	0.009379227911789339	0.009379227911789339	0.00948725640001618	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Veillonella_atypica	7	7	1.0	0.007791268523084788	0.007791268523084788	0.008307757419782595	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__GGB32900_SGB53446	7	7	1.0	0.006793697624271573	0.006793697624271573	0.007163928420764867	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__GGB58158_SGB79798	7	7	1.0	0.006272830055564485	0.006272830055564485	0.005095217501521199	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Flavonifractor_sp_An100	2	2	1.0	0.006129978659074857	0.006129978659074857	0.006129978659074857	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Bacteroides_stercoris	7	7	1.0	0.006065251199473111	0.006065251199473111	0.005220001298252178	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Blautia_massiliensis	7	7	1.0	0.006007425345205445	0.006007425345205445	0.005621972411052345	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Dysosmobacter_welbionis	7	7	1.0	0.0056845958246063855	0.0056845958246063855	0.006190815074025786	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Streptococcus_parasanguinis	7	7	1.0	0.005623217290913208	0.005623217290913208	0.005358291190296958	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Alistipes_putredinis	7	7	1.0	0.005447370543358998	0.005447370543358998	0.006095254469950945	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Adlercreutzia_equolifaciens	7	7	1.0	0.005230908448691155	0.005230908448691155	0.004770305437605122	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Holdemania_filiformis	7	7	1.0	0.004929629351427041	0.004929629351427041	0.004424631691144102	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Roseburia_sp_AF02_12	7	7	1.0	0.004895025761632255	0.004895025761632255	0.004458872479438191	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Eubacterium_sp_AF16_48	7	7	1.0	0.004887540946972655	0.004887540946972655	0.003938651322372707	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Roseburia_inulinivorans	7	7	1.0	0.004869016740399121	0.004869016740399121	0.004804111312847539	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__GGB9642_SGB15119	7	7	1.0	0.0048367525625227555	0.0048367525625227555	0.003947595827348783	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Intestinibacter_bartlettii	7	7	1.0	0.004778652328107988	0.004778652328107988	0.005617092671416692	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Pseudoflavonifractor_gallinarum	7	7	1.0	0.004764073994548544	0.004764073994548544	0.0035821371691410345	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Roseburia_hominis	7	7	1.0	0.00465451938551778	0.00465451938551778	0.004762220917224569	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Clostridium_sp_AM22_11AC	7	7	1.0	0.004640464653010975	0.004640464653010975	0.0036031367536699726	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Alistipes_onderdonkii	7	7	1.0	0.0045805717305438766	0.0045805717305438766	0.0042547872596886875	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Faecalibacterium_prausnitzii	7	7	1.0	0.004460410195654559	0.004460410195654559	0.003942740741334567	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Alistipes_sp_AF17_16	7	7	1.0	0.004452959628054273	0.004452959628054273	0.0036722334151081558	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__GGB9345_SGB14311	7	7	1.0	0.0043581721568458414	0.0043581721568458414	0.0037517194642667545	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Ruminococcus_gnavus	7	7	1.0	0.004293055544130099	0.004293055544130099	0.0034528051081936513	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Anaerostipes_hadrus	7	7	1.0	0.004271837172603392	0.004271837172603392	0.00394660348930239	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Lacrimispora_celerecrescens	7	7	1.0	0.004124124749658243	0.004124124749658243	0.00365287870830243	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__GGB3444_SGB4594	7	7	1.0	0.004114293717161072	0.004114293717161072	0.00357736543780039	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Methylobacterium_SGB15164	7	7	1.0	0.004051418445152901	0.004051418445152901	0.0036689314842452973	nan
S3_EXCLUDE_LEE_SITES	random_forest	s__Romboutsia_timonensis	7	7	1.0	0.0040436823155137495	0.0040436823155137495	0.004440966251239058	nan
