scheme	held_out_group	mode	seed	status	n_train	n_target	n_features	corrected_training_pseudocount	locked_nonzero_coefficients	batch_mapping_json	runtime_seconds	matrix_sha256	manifest_sha256	estimand	DEBIAS_M_min_epochs	elastic_net_C	elastic_net_l1_ratio	elastic_net_class_weight
LOSFO	MatsonV_2018	online_adaptive	20260805	PASS	325	38	489	8.548103101638204e-08	158	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	24.91001582145691	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	online_adaptive	20260806	PASS	325	38	489	8.657456686952721e-08	147	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	25.156733751296997	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	standard_transductive	20260802	PASS	325	38	489	7.715460785707169e-08	144	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.5145344734191895	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	standard_transductive	20260803	PASS	325	38	489	7.58510847341193e-08	147	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.545048952102661	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	standard_transductive	20260804	PASS	325	38	489	7.696424343570256e-08	143	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.558377742767334	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	standard_transductive	20260805	PASS	325	38	489	7.660573635737599e-08	145	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.594441175460815	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	MatsonV_2018	standard_transductive	20260806	PASS	325	38	489	8.089517470164405e-08	147	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 8, ""Spencer_US"": 7}"	4.764546871185303	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	online_adaptive	20260802	PASS	266	97	500	7.544206196913167e-08	140	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	41.21985483169556	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	online_adaptive	20260803	PASS	266	97	500	7.495865686080802e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	41.91083526611328	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	online_adaptive	20260804	PASS	266	97	500	7.650563536244058e-08	138	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	41.94383430480957	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	online_adaptive	20260805	PASS	266	97	500	7.70933522574853e-08	140	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	41.842472314834595	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	online_adaptive	20260806	PASS	266	97	500	7.469503612598619e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	42.05024456977844	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	deployment_time_target_batch_adaptation	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	standard_transductive	20260802	PASS	266	97	500	8.331610121350248e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.671726942062378	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	standard_transductive	20260803	PASS	266	97	500	8.354512204770632e-08	139	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.700230836868286	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	standard_transductive	20260804	PASS	266	97	500	8.295090081883904e-08	138	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.7082133293151855	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	standard_transductive	20260805	PASS	266	97	500	8.37636294941567e-08	137	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.7340283393859863	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
LOSFO	SpencerCN_2021	standard_transductive	20260806	PASS	266	97	500	8.375140300602583e-08	138	"{""Frankel_US"": 0, ""Gopalakrishnan_US"": 1, ""Lee_Barcelona"": 2, ""Lee_Leeds"": 3, ""Lee_Manchester"": 4, ""Lee_PRIMM_NL"": 5, ""Lee_PRIMM_UK"": 6, ""Matson_US"": 7, ""Spencer_US"": 8}"	3.7188689708709717	fb520df3b2d65c4f41eb1f03eb3260ac0a79d3172d519f689d22c95f527f3e2c	3d575891452e9404894befcf8a4d32a7d941fe77ba3d4dfe26a016b670927806	transductive_target_distribution	25	0.2	0.75	balanced
