species	available_scenarios	same_pooled_direction_all_scenarios	pooled_effect_range	same_classification_all_scenarios	primary_classification	primary_pooled_effect	primary_fdr_q	primary_I2	S1_effect	S2_effect	S3_effect	S1_classification	S2_classification	S3_classification
s__Eubacterium_ramulus	4	1	0.02823048130237516	1	OTHER_OR_INSUFFICIENT	-0.015797237652836055	0.9899399288667535	0.0	-0.010503563883664975	-0.0058847493634545545	-0.034115230665829714	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Eubacterium_sp_AF16_48	4	1	0.030743063506587648	1	CONSISTENT_NONSIGNIFICANT	-0.2153699010330844	0.9899399288667535	0.0	-0.21226896962774588	-0.20819765765619658	-0.18462683752649675	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Eubacterium_sp_AF34_35BH	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.1154217843171174	0.9899399288667535	0.0	0.1154217843171174	0.1154217843171174	0.1154217843171174	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Eubacterium_ventriosum	4	1	0.011581409274214652	1	OTHER_OR_INSUFFICIENT	0.13416930061859156	0.9899399288667535	0.0	0.12932256524393052	0.12465712867999658	0.13623853795421123	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Faecalibacillus_faecis	4	1	0.049354577348754425	0	OTHER_OR_INSUFFICIENT	0.14729615744987065	0.9899399288667535	8.001997506261217	0.14729615744987065	0.14729615744987065	0.19665073479862508	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Faecalibacillus_intestinalis	4	1	0.02369762133712272	0	CONSISTENT_NONSIGNIFICANT	0.27028052484742277	0.9899399288667535	0.0	0.2778736595136385	0.28282697150595215	0.25912935016882943	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Faecalibacterium_SGB15315	4	1	0.027903200659693567	1	OTHER_OR_INSUFFICIENT	-0.019973240087812535	0.9899399288667535	28.25161264959606	-0.01456597934353332	-0.010332991221989668	-0.038236191881683236	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Faecalibacterium_SGB15346	4	1	0.04830997559446004	1	CONSISTENT_NONSIGNIFICANT	0.15733480754749504	0.9899399288667535	0.0	0.16422621071532886	0.16945703904476708	0.20564478314195508	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__Faecalibacterium_prausnitzii	4	1	0.031027272548745946	1	OTHER_OR_INSUFFICIENT	0.10746302985294374	0.9899399288667535	0.0	0.1225555235435772	0.1303908329957533	0.1384903024016897	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Faecalicatena_contorta	4	1	0.05440413000660396	0	CONSISTENT_NONSIGNIFICANT	0.27453586154817655	0.9899399288667535	0.0	0.27453586154817655	0.27453586154817655	0.2201317315415726	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__Faecalicatena_fissicatena	4	0	0.009975576824243802	1	OTHER_OR_INSUFFICIENT	-0.006399929229667795	0.9899399288667535	0.0	-0.0007205830695195465	0.003575647594576006	0.002088916368306573	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Faecalimonas_umbilicata	4	0	0.07382409969491885	0	OTHER_OR_INSUFFICIENT	0.025557122911960287	0.9899399288667535	29.397813539796246	0.025557122911960287	0.025557122911960287	-0.04826697678295856	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__Flavonifractor_plautii	4	1	0.007995980801957615	1	OTHER_OR_INSUFFICIENT	-0.02461131897936567	0.9899399288667535	5.1411262680249505	-0.0297132716213411	-0.03260729978132328	-0.03237338277951227	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Flavonifractor_sp_An100	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.46386034177190294	0.9899399288667535	0.0	0.46386034177190294	0.46386034177190294	0.46386034177190294	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__Fusicatenibacter_saccharivorans	4	1	0.04296253049832641	0	CONSISTENT_NONSIGNIFICANT	0.19402046373259482	0.9899399288667535	0.0	0.20011140547463574	0.20451464363546681	0.1615521131371404	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	OTHER_OR_INSUFFICIENT
s__GGB10485_SGB49305	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.06179710450689701	0.9899399288667535	0.0	-0.06179710450689701	-0.06179710450689701	-0.06179710450689701	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB10692_SGB17347	4	1	0.0006620243858430908	1	OTHER_OR_INSUFFICIENT	0.13749063000123937	0.9899399288667535	0.0	0.13749063000123937	0.13749063000123937	0.13682860561539628	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB1266_SGB1699	4	1	0.02349456157851941	1	OTHER_OR_INSUFFICIENT	0.08820469705470182	0.9899399288667535	0.0	0.08820469705470182	0.08820469705470182	0.06471013547618241	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB14025_SGB14906	4	1	0.057691861294047686	1	CONSISTENT_NONSIGNIFICANT	0.27436475864128057	0.9899399288667535	0.0	0.27436475864128057	0.27436475864128057	0.21667289734723288	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB1495_SGB2071	3	1	0.03536800082488328	1	OTHER_OR_INSUFFICIENT	-0.3782611440127584	0.9899399288667535	0.0	-0.3625606530845598	-0.3428931431878751		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
s__GGB16040_SGB9347	4	1	0.02368483036228672	1	OTHER_OR_INSUFFICIENT	0.08035372444310615	0.9899399288667535	15.263992189631356	0.08541763192282452	0.08847308187838189	0.10403855480539287	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB2653_SGB3574	4	1	0.02354906726816744	1	OTHER_OR_INSUFFICIENT	0.06893525248444586	0.9899399288667535	0.0	0.06087576528140251	0.052941986985094364	0.0764910542532618	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB2848_SGB3813	4	1	0.0206326749419663	1	OTHER_OR_INSUFFICIENT	-0.05182684019042104	0.9899399288667535	0.0	-0.04660548007625778	-0.04167368437867902	-0.03119416524845474	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB2970_SGB3952	4	1	0.01074039433079893	1	OTHER_OR_INSUFFICIENT	0.08017746313537621	0.9899399288667535	0.0	0.08626581356870966	0.09091785746617514	0.08867764532352927	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB2977_SGB3959	4	0	0.021534407854093815	1	OTHER_OR_INSUFFICIENT	0.0032852857440033947	0.9925937920540963	0.0	0.009422144209683061	0.015201348788598022	-0.006333059065495791	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB2980_SGB3962	4	0	0.10335240381312152	0	OTHER_OR_INSUFFICIENT	0.048243753082949516	0.9899399288667535	10.923147927146157	0.048243753082949516	0.048243753082949516	-0.05510865073017201	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB2987_SGB3969	4	1	0.03770791527662357	1	OTHER_OR_INSUFFICIENT	-0.05342698385334083	0.9899399288667535	0.0	-0.05342698385334083	-0.05342698385334083	-0.01571906857671726	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB2998_SGB3988	4	1	0.023868521646802355	1	OTHER_OR_INSUFFICIENT	-0.01779899532494577	0.9899399288667535	0.0	-0.012049141023769087	-0.0076124445320533245	-0.03148096617885568	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3000_SGB3991	4	1	0.006173354366277077	1	OTHER_OR_INSUFFICIENT	-0.04824550840003191	0.9899399288667535	0.0	-0.04824550840003191	-0.04824550840003191	-0.05441886276630899	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3005_SGB3996	4	1	0.08846780989982861	0	STRONG_DIRECTION_REVERSAL	-0.028971362020191637	0.9899399288667535	28.493086332563998	-0.025456069744972554	-0.021019116833056847	-0.10948692673288546	STRONG_DIRECTION_REVERSAL	STRONG_DIRECTION_REVERSAL	OTHER_OR_INSUFFICIENT
s__GGB3034_SGB4030	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	0.18579138765648937	0.9899399288667535	0.0	0.18579138765648937	0.18579138765648937	0.18579138765648937	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB3057_SGB4059	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.20002567591421055	0.9899399288667535	0.0	-0.20002567591421055	-0.20002567591421055	-0.20002567591421055	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3061_SGB4063	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.13070370131858983	0.9899399288667535	0.0	0.13070370131858983	0.13070370131858983	0.13070370131858983	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3109_SGB4119	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.09183662406648663	0.9899399288667535	0.0	0.09183662406648663	0.09183662406648663	0.09183662406648663	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB31234_SGB14869	4	1	0.10367012976054575	1	OTHER_OR_INSUFFICIENT	-0.10734521324355707	0.9899399288667535	4.016726997446292	-0.10734521324355707	-0.10734521324355707	-0.00367508348301132	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3167_SGB4181	3	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.15183445048068414	0.9899399288667535	0.0	-0.15183445048068414	-0.15183445048068414		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
s__GGB3175_SGB4191	4	0	0.07302698472082748	1	OTHER_OR_INSUFFICIENT	-0.04211049800732405	0.9899399288667535	0.0	-0.04425928135806037	-0.0486989512710494	0.024328033449778085	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3256_SGB4303	4	1	0.05091400181731234	1	OTHER_OR_INSUFFICIENT	-0.0629032223273811	0.9899399288667535	0.0	-0.0629032223273811	-0.0629032223273811	-0.011989220510068758	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3277_SGB4327	4	1	0.05091497299894093	1	OTHER_OR_INSUFFICIENT	-0.15961245070989935	0.9899399288667535	0.0	-0.150710726431054	-0.1427178727664239	-0.19363284576536482	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB32900_SGB53446	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.20865105750819732	0.9899399288667535	34.83234580992447	0.20865105750819732	0.20865105750819732	0.20865105750819732	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3304_SGB4367	4	1	0.011306579166256374	1	CONSISTENT_NONSIGNIFICANT	0.07047190958687129	0.9899399288667535	0.0	0.07047190958687129	0.07047190958687129	0.05916533042061491	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB33469_SGB15236	4	1	0.04104428819728424	1	OTHER_OR_INSUFFICIENT	0.09997917018851503	0.9899399288667535	0.0	0.09121863750284756	0.08468005178072137	0.1257243399780056	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB33469_SGB15237	4	0	0.11983406499769397	1	OTHER_OR_INSUFFICIENT	-0.1009787936920146	0.9899399288667535	20.487803988627352	-0.08833487980657356	-0.0790577142184461	0.01885527130567937	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB33512_SGB15201	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.09865657629574454	0.9899399288667535	0.0	-0.09865657629574454	-0.09865657629574454	-0.09865657629574454	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB33512_SGB15203	4	1	0.06498313559207172	1	OTHER_OR_INSUFFICIENT	-0.12187243986717473	0.9899399288667535	0.0	-0.12187243986717473	-0.12187243986717473	-0.05688930427510302	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB33928_SGB15225	4	0	0.017112929495669876	1	OTHER_OR_INSUFFICIENT	0.0034780732804183608	0.9925937920540963	0.0	0.009908813735203355	0.015214465044570498	-0.001898464451099378	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB34228_SGB72916	3	1	0.026408878366636575	1	OTHER_OR_INSUFFICIENT	-0.0532369015338148	0.9899399288667535	0.0	-0.03690569172505506	-0.026828023167178226		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
s__GGB3444_SGB4594	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	-0.20843058233878325	0.9899399288667535	2.0415433592180836	-0.20843058233878325	-0.20843058233878325	-0.20843058233878325	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB3463_SGB4621	4	1	0.04359492161207418	1	OTHER_OR_INSUFFICIENT	-0.18726178032145893	0.9899399288667535	40.17355534084039	-0.18726178032145893	-0.18726178032145893	-0.2308567019335331	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3475_SGB4638	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.1308568906789167	0.9899399288667535	0.0	0.1308568906789167	0.1308568906789167	0.1308568906789167	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB34797_SGB14322	4	0	0.05572660263076075	1	OTHER_OR_INSUFFICIENT	-0.045975592480070465	0.9899399288667535	0.0	-0.03682453727670921	-0.028912382955530426	0.009751010150690286	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3486_SGB4658	3	1	0.03395697247527543	1	OTHER_OR_INSUFFICIENT	-0.14367285932722165	0.9899399288667535	0.0	-0.1232094493412807	-0.10971588685194622		OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	
s__GGB34900_SGB14891	4	1	0.00220337967054067	1	OTHER_OR_INSUFFICIENT	0.037581202554917315	0.9899399288667535	0.0	0.037581202554917315	0.037581202554917315	0.035377822884376645	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3499_SGB4674	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.10539581745481894	0.9899399288667535	0.0	0.10539581745481894	0.10539581745481894	0.10539581745481894	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB35068_SGB47850	4	1	0.05692356544119212	1	OTHER_OR_INSUFFICIENT	0.17952109017253237	0.9899399288667535	18.293404573632934	0.17952109017253237	0.17952109017253237	0.2364446556137245	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3510_SGB4687	4	1	0.04615974543873114	1	OTHER_OR_INSUFFICIENT	-0.026961799753511633	0.9899399288667535	0.0	-0.026961799753511633	-0.026961799753511633	-0.07312154519224277	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3513_SGB4691	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.054996449134412935	0.9899399288667535	6.0240438114803165	-0.054996449134412935	-0.054996449134412935	-0.054996449134412935	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3534_SGB4722	4	1	0.0	1	CONSISTENT_NONSIGNIFICANT	-0.08139498362789306	0.9899399288667535	0.0	-0.08139498362789306	-0.08139498362789306	-0.08139498362789306	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB3537_SGB4727	4	1	0.03905975600555221	0	OTHER_OR_INSUFFICIENT	0.07075550548236977	0.9899399288667535	0.0	0.07075550548236977	0.07075550548236977	0.10981526148792198	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB3569_SGB4776	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.015107053300680736	0.9899399288667535	0.0	0.015107053300680736	0.015107053300680736	0.015107053300680736	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3570_SGB4777	4	1	0.06134922857286587	1	OTHER_OR_INSUFFICIENT	0.14684802401502303	0.9899399288667535	0.0	0.14684802401502303	0.14684802401502303	0.2081972525878889	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3602_SGB4574	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.0814565021492804	0.9899399288667535	0.0	0.0814565021492804	0.0814565021492804	0.0814565021492804	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3612_SGB4882	4	1	0.02280911052241974	1	OTHER_OR_INSUFFICIENT	-0.16112946629959074	0.9899399288667535	0.0	-0.15561516101816378	-0.15143318314620605	-0.138320355777171	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3614_SGB4886	4	1	0.05428584621904664	1	OTHER_OR_INSUFFICIENT	0.14759951126334928	0.9899399288667535	0.0	0.14759951126334928	0.14759951126334928	0.09331366504430263	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3619_SGB4894	4	1	0.02101774004833918	0	OTHER_OR_INSUFFICIENT	-0.018971561606731285	0.9899399288667535	0.0	-0.012932485257503902	-0.008549263329984956	-0.029567003378324137	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB36267_SGB14177	4	0	0.029348317099764952	1	OTHER_OR_INSUFFICIENT	-0.019649285941191627	0.9899399288667535	13.746874991639016	-0.011611006950327704	-0.006350637389639215	0.009699031158573327	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3653_SGB4964	4	1	0.01588227150696534	1	OTHER_OR_INSUFFICIENT	0.04234123729721753	0.9899399288667535	0.0	0.03258573597521737	0.02645896579025219	0.0273371316398888	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3730_SGB5060	4	1	0.028229469747956912	1	OTHER_OR_INSUFFICIENT	0.0719872421719294	0.9899399288667535	38.201950859632554	0.0783718594709911	0.07980807351221837	0.1002167119198863	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3746_SGB5089	4	0	0.04165397628344569	1	OTHER_OR_INSUFFICIENT	-0.01068694061479	0.9899399288667535	0.0	-0.010275033156283917	-0.01147181785696895	0.030182158426476743	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3818_SGB5183	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.2045234848771242	0.9899399288667535	0.0	-0.2045234848771242	-0.2045234848771242	-0.2045234848771242	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB3819_SGB5184	4	1	0.04266155531271726	1	OTHER_OR_INSUFFICIENT	0.10520815511608649	0.9899399288667535	14.40814151049804	0.10904093418184913	0.11445697323211651	0.07179541791939925	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB38744_SGB14842	4	1	0.02733548800007618	1	OTHER_OR_INSUFFICIENT	-0.1606026314601043	0.9899399288667535	0.0	-0.1606026314601043	-0.1606026314601043	-0.13326714346002813	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB42378_SGB59548	2	1	0.08796182605527908	1	OTHER_OR_INSUFFICIENT	0.2760379586432623	0.9899399288667535	5.319250945313428		0.18807613258798322			OTHER_OR_INSUFFICIENT	
s__GGB42389_SGB59559	4	1	0.0377034433943052	1	OTHER_OR_INSUFFICIENT	0.07366430575948907	0.9899399288667535	0.0	0.07366430575948907	0.07366430575948907	0.11136774915379427	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB42994_SGB4746	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.10423023689959295	0.9899399288667535	34.82313256479832	-0.10423023689959295	-0.10423023689959295	-0.10423023689959295	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB4456_SGB6141	4	1	0.08352870516931005	1	OTHER_OR_INSUFFICIENT	0.15571087843199943	0.9899399288667535	32.5043773197146	0.15571087843199943	0.15571087843199943	0.23923958360130948	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB45432_SGB63101	4	1	0.007249935061375126	1	OTHER_OR_INSUFFICIENT	-0.08167118791521162	0.9899399288667535	19.535074560121675	-0.08167118791521162	-0.08167118791521162	-0.0744212528538365	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB45491_SGB63163	4	1	0.0023474077150471007	1	CONSISTENT_NONSIGNIFICANT	-0.12607202038575618	0.9899399288667535	0.0	-0.12607202038575618	-0.12607202038575618	-0.12841942810080328	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT	CONSISTENT_NONSIGNIFICANT
s__GGB45495_SGB63167	4	1	0.20787436820945016	0	DOMAIN_SPECIFIC	0.005064198461828188	0.9925937920540963	53.50445785872435	0.005064198461828188	0.005064198461828188	0.21293856667127833	DOMAIN_SPECIFIC	DOMAIN_SPECIFIC	OTHER_OR_INSUFFICIENT
s__GGB45497_SGB63169	4	1	0.028775304500222712	1	OTHER_OR_INSUFFICIENT	-0.12250395821295919	0.9899399288667535	19.96498079461377	-0.12250395821295919	-0.12250395821295919	-0.09372865371273648	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB4566_SGB6305	4	1	0.031837128447681565	1	OTHER_OR_INSUFFICIENT	-0.023762119479246186	0.9899399288667535	0.0	-0.020811946920312834	-0.01623498018884707	-0.04807210863652864	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB51441_SGB71759	4	1	0.03256116334009543	1	OTHER_OR_INSUFFICIENT	0.17186937150941303	0.9899399288667535	0.0	0.17186937150941303	0.17186937150941303	0.1393082081693176	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB51510_SGB71883	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.06428126062035001	0.9899399288667535	0.0	-0.06428126062035001	-0.06428126062035001	-0.06428126062035001	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB51647_SGB4348	4	1	0.07588572427108149	0	STRONG_DIRECTION_REVERSAL	0.06106391771582141	0.9899399288667535	59.3681908829059	0.08978493170498622	0.09273090021655404	0.1369496419869029	STRONG_DIRECTION_REVERSAL	STRONG_DIRECTION_REVERSAL	CONSISTENT_NONSIGNIFICANT
s__GGB51959_SGB72479	4	1	0.01707286009295797	0	OTHER_OR_INSUFFICIENT	0.12820672807933328	0.9899399288667535	24.735919076253353	0.12820672807933328	0.12820672807933328	0.14527958817229125	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	CONSISTENT_NONSIGNIFICANT
s__GGB52106_SGB72838	4	1	0.028548302860388744	1	OTHER_OR_INSUFFICIENT	-0.02770756688070413	0.9899399288667535	2.594314744633343	-0.02097965798122846	-0.015388378817568354	-0.0439366816779571	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB52130_SGB14966	4	1	0.040352538488421394	1	OTHER_OR_INSUFFICIENT	0.11974928576138959	0.9899399288667535	18.37310209577009	0.1308146024175218	0.13869702484324237	0.09834448635482097	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB55957_SGB77276	4	1	0.0	1	OTHER_OR_INSUFFICIENT	0.04765424475661074	0.9899399288667535	59.29473760905669	0.04765424475661074	0.04765424475661074	0.04765424475661074	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB58158_SGB79798	4	1	0.010604446526787277	1	OTHER_OR_INSUFFICIENT	0.058373803435065943	0.9899399288667535	0.0	0.05770008242628816	0.057446623093936715	0.06805106962072399	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB58233_SGB79883	4	1	0.047348248771145296	1	OTHER_OR_INSUFFICIENT	-0.15484039815210882	0.9899399288667535	7.243309131924713	-0.15484039815210882	-0.15484039815210882	-0.10749214938096352	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
s__GGB74403_SGB53807	4	1	0.0	1	OTHER_OR_INSUFFICIENT	-0.04344986840819997	0.9899399288667535	0.0	-0.04344986840819997	-0.04344986840819997	-0.04344986840819997	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT	OTHER_OR_INSUFFICIENT
