scenario	species	full_pooled_effect	full_I2	full_fdr_q	influential_omitted_domain	max_abs_loo_delta	pooled_effect_after_influential_omission	signed_loo_delta	any_leave_one_domain_sign_flip	largest_absolute_effect_domain	largest_absolute_domain_effect	dominant_domain_absolute_effect_share
PRIMARY	s__Actinomyces_SGB17157	-0.14046929421651225	1.0626909752246234	0.9899399288667535	Lee_PRIMM_NL	0.15150035610968446	-0.2919696503261967	-0.15150035610968446	0	Lee_PRIMM_UK	-0.4128393279324604	0.3969186215958598
PRIMARY	s__Actinomyces_SGB17163	0.10118496900392711	0.0	0.9899399288667535	Lee_PRIMM_UK	0.1067362347149569	0.207921203718884	0.1067362347149569	0	Lee_PRIMM_NL	0.22593670268885735	0.3024833352297574
PRIMARY	s__Actinomyces_graevenitzii	-0.17190534035681262	60.19238605019629	0.9899399288667535	Matson_US	0.1857616707447776	-0.3576670111015902	-0.1857616707447776	0	Frankel_US	-0.8206111503180656	0.3730596860232139
PRIMARY	s__Actinomyces_oris	-0.2861929880866042	29.093271948715067	0.9899399288667535	Lee_PRIMM_NL	0.09942248555851613	-0.38561547364512033	-0.09942248555851613	0	Lee_Manchester	-0.7698817875142079	0.3332409410867971
PRIMARY	s__Actinomyces_sp_HMSC035G02	-0.2348226350841108	0.0	0.9899399288667535	Lee_PRIMM_NL	0.07865942687035099	-0.1561632082137598	0.07865942687035099	0	Lee_PRIMM_NL	-0.4062241760690569	0.46678617592806115
PRIMARY	s__Actinomyces_sp_ph3	-0.31402759433407523	0.0	0.9899399288667535	Lee_Manchester	0.036350860711586885	-0.3503784550456621	-0.036350860711586885	0	Lee_PRIMM_UK	-0.3724393699756737	0.32344565760188076
PRIMARY	s__Adlercreutzia_equolifaciens	-0.07339252907497595	57.75146357004378	0.9899399288667535	Matson_US	0.11323690079890857	0.03984437172393261	0.11323690079890857	1	Matson_US	-0.8463200150791936	0.19627522597758934
PRIMARY	s__Alistipes_SGB2313	-0.09913836169358771	0.0	0.9899399288667535	Lee_PRIMM_UK	0.15432391385390531	-0.253462275547493	-0.15432391385390531	0	Lee_Manchester	-0.48076677173367677	0.4613459512196224
PRIMARY	s__Alloscardovia_omnicolens	-0.11088183282457287	0.0	0.9899399288667535	Lee_PRIMM_UK	0.1705191129212828	-0.28140094574585567	-0.1705191129212828	1	Lee_PRIMM_NL	-0.3910659055943775	0.4000220652213102
PRIMARY	s__Anaerococcus_SGB53821	-0.009553428617943522	13.834568566196149	0.9907292483558621	Spencer_US	0.20940982332474406	-0.2189632519426876	-0.20940982332474406	1	Matson_US	-0.3557644861629878	0.36540616705652934
PRIMARY	s__Anaerofilum_sp_BX8	0.04507042262205973	0.0	0.9899399288667535	Lee_Leeds	0.03678356256044873	0.08185398518250846	0.03678356256044873	0	Lee_Leeds	-0.6413504717775551	0.5526929229991272
PRIMARY	s__Anaerosacchariphilus_sp_NSJ_68	-0.37026781977031636	0.0	0.9899399288667535	Lee_PRIMM_UK	0.07096529541553181	-0.4412331151858482	-0.07096529541553181	0	Lee_Leeds	-0.8319671598288239	0.47128615513891875
PRIMARY	s__Anaerotruncus_colihominis	-0.26125109161845184	0.0	0.9899399288667535	Gopalakrishnan_US	0.0523187625812343	-0.20893232903721753	0.0523187625812343	0	Gopalakrishnan_US	-0.8498119287898007	0.37476583906594163
PRIMARY	s__Anaerotruncus_rubiinfantis	-0.14122580760172723	0.0	0.9899399288667535	Gopalakrishnan_US	0.044389636729614046	-0.18561544433134128	-0.044389636729614046	0	Gopalakrishnan_US	0.42268257283489796	0.22459692729653336
PRIMARY	s__Bacteroides_caccae	0.09448355818353525	0.0	0.9899399288667535	Frankel_US	0.0679498972118309	0.026533660971704353	-0.0679498972118309	0	Frankel_US	0.6642126616787288	0.2958545628139392
PRIMARY	s__Bacteroides_clarus	-0.25801590809795105	0.0	0.9899399288667535	Lee_PRIMM_UK	0.08941265792994069	-0.34742856602789174	-0.08941265792994069	0	Lee_Leeds	-0.5032362912203392	0.2635163514428141
PRIMARY	s__Bacteroides_eggerthii	0.06997990234603378	65.70674002308708	0.9899399288667535	Lee_PRIMM_UK	0.13919206194939576	-0.06921215960336198	-0.13919206194939576	1	Lee_PRIMM_UK	0.8910487100219034	0.26700354658791253
PRIMARY	s__Bacteroides_faecis	0.12887731743809872	0.0	0.9899399288667535	Lee_Leeds	0.028993978620594857	0.15787129605869357	0.028993978620594857	0	Lee_Leeds	-0.28087120251777903	0.226238788441072
PRIMARY	s__Bacteroides_salyersiae	0.15373521284501337	0.0	0.9899399288667535	Spencer_US	0.07357869326668584	0.08015651957832753	-0.07357869326668584	0	Lee_Barcelona	0.5187517297320235	0.3466369537518917
PRIMARY	s__Bifidobacterium_adolescentis	0.15209500001695256	52.589526027957255	0.9899399288667535	Lee_Leeds	0.11573922590332134	0.2678342259202739	0.11573922590332134	0	Lee_Barcelona	-1.2308998284328214	0.25264604108253946
PRIMARY	s__Bifidobacterium_animalis	0.11697677812174005	0.0	0.9899399288667535	Frankel_US	0.0772941463274012	0.03968263179433885	-0.0772941463274012	0	Frankel_US	0.430288693026125	0.3909301189295734
PRIMARY	s__Bifidobacterium_bifidum	0.18595707131230352	0.0	0.9899399288667535	Gopalakrishnan_US	0.04482263252852001	0.1411344387837835	-0.04482263252852001	0	Gopalakrishnan_US	0.762147074634578	0.40167794729179546
PRIMARY	s__Bifidobacterium_longum	0.18415769500416945	7.375947002282386	0.9899399288667535	Lee_PRIMM_NL	0.07745760310663413	0.10670009189753532	-0.07745760310663413	0	Gopalakrishnan_US	0.6494162935910687	0.2154466089618039
PRIMARY	s__Bilophila_wadsworthia	-0.07540631218226322	0.0	0.9899399288667535	Spencer_US	0.07628249106744862	-0.15168880324971185	-0.07628249106744862	0	Lee_Manchester	-0.9183682923319898	0.45336108220535254
PRIMARY	s__Bittarella_massiliensis	-0.3129802467958604	0.0	0.9899399288667535	Lee_PRIMM_NL	0.10400475284903846	-0.20897549394682194	0.10400475284903846	0	Lee_PRIMM_NL	-0.6536920725601519	0.2864474593875773
PRIMARY	s__Blautia_faecis	0.1481156740791283	0.0	0.9899399288667535	Matson_US	0.04119946836724456	0.18931514244637285	0.04119946836724456	0	Lee_Barcelona	0.7411496497223881	0.299172983693191
PRIMARY	s__Blautia_hydrogenotrophica	-0.1284789173761293	0.0	0.9899399288667535	Frankel_US	0.08147200551907863	-0.20995092289520792	-0.08147200551907863	0	Lee_Leeds	-0.7769793276054495	0.46715155821560966
PRIMARY	s__Blautia_luti	0.03648930952263643	67.2465541147105	0.9899399288667535	Spencer_US	0.12323585601666912	0.15972516553930555	0.12323585601666912	1	Lee_Leeds	-0.8522380594745703	0.24727320724933588
PRIMARY	s__Blautia_massiliensis	0.18803403784125558	0.0	0.9899399288667535	Lee_Manchester	0.05173986266369626	0.13629417517755932	-0.05173986266369626	0	Lee_Manchester	0.889319793002738	0.38730736827552265
PRIMARY	s__Blautia_sp_Marseille_P3087	0.27541799996934047	10.36775387716123	0.9899399288667535	Lee_PRIMM_NL	0.1434945792896249	0.41891257925896536	0.1434945792896249	0	Frankel_US	0.6844182354123998	0.31462194076907984
PRIMARY	s__Blautia_sp_OF03_15BH	0.1684490365798767	0.0	0.9899399288667535	Frankel_US	0.11824902898365092	0.2866980655635276	0.11824902898365092	0	Lee_Manchester	0.5392329699164747	0.2934401974693374
PRIMARY	s__Butyricicoccus_sp_AM29_23AC	0.15588502198749354	19.079320484912678	0.9899399288667535	Lee_Manchester	0.07466131318740221	0.08122370880009133	-0.07466131318740221	0	Lee_Manchester	0.7775776967840718	0.35384091726605865
PRIMARY	s__Candidatus_Catenibacterium_tridentinum	-0.10324654359840549	43.18211762788528	0.9899399288667535	Lee_PRIMM_UK	0.16711098161512597	-0.27035752521353146	-0.16711098161512597	0	Lee_PRIMM_UK	0.5264928474779034	0.3268712438389973
PRIMARY	s__Catenibacterium_SGB4425	0.3071167417077184	15.269041846950316	0.9899399288667535	Lee_PRIMM_NL	0.15410835987026428	0.4612251015779827	0.15410835987026428	0	Lee_PRIMM_UK	0.6125158590861887	0.5064886569966797
PRIMARY	s__Cellulomonas_flavigena	-0.07605235272446477	0.0	0.9899399288667535	Lee_PRIMM_UK	0.10106895470445705	-0.17712130742892182	-0.10106895470445705	0	Frankel_US	-0.33036271032896064	0.4099093807670731
PRIMARY	s__Clostridium_fessum	0.1415945262132916	0.0	0.9899399288667535	Frankel_US	0.058938572691600896	0.08265595352169071	-0.058938572691600896	0	Frankel_US	0.6340662340423785	0.29863853209062446
PRIMARY	s__Clostridium_paraputrificum	0.1465188968616704	54.082273265072565	0.9899399288667535	Lee_PRIMM_UK	0.20325373921334794	0.34977263607501835	0.20325373921334794	1	Lee_Leeds	0.7061171770938501	0.4043604804283545
PRIMARY	s__Clostridium_sp_1001270H_150608_G6	0.2534023212793983	0.0	0.9899399288667535	Spencer_US	0.0841729482119668	0.3375752694913651	0.0841729482119668	0	Lee_Manchester	0.7620580898685269	0.2853063534328525
PRIMARY	s__Clostridium_sp_1001270J_160509_D11	0.11261494748192154	0.0	0.9899399288667535	Lee_Manchester	0.05673702454036482	0.16935197202228636	0.05673702454036482	0	Lee_Manchester	-0.3332111931859111	0.24971636586544627
PRIMARY	s__Clostridium_sp_AF12_28	-0.06813197214137139	0.0	0.9899399288667535	Spencer_US	0.17735329962406476	-0.24548527176543616	-0.17735329962406476	0	Lee_Barcelona	-0.5859179667775193	0.3117233261195616
PRIMARY	s__Clostridium_sp_AF20_17LB	0.0624862861754048	0.0	0.9899399288667535	Lee_PRIMM_UK	0.0630096206757998	0.1254959068512046	0.0630096206757998	0	Lee_Leeds	0.3301948711343563	0.24615697065914838
PRIMARY	s__Clostridium_sp_NSJ_42	0.2271358338909016	0.0	0.9899399288667535	Lee_Manchester	0.09556610950196429	0.3227019433928659	0.09556610950196429	0	Lee_Leeds	0.7799116027035827	0.40385517996332254
PRIMARY	s__Collinsella_SGB14861	0.10011694470988954	0.0	0.9899399288667535	Lee_Barcelona	0.03835231101382568	0.1384692557237152	0.03835231101382568	0	Lee_Barcelona	-1.1034607501195173	0.44064599144791217
PRIMARY	s__Collinsella_SGB14987	0.17516117769533582	0.0	0.9899399288667535	Frankel_US	0.043834444421757296	0.13132673327357852	-0.043834444421757296	0	Lee_Leeds	0.5574958971105546	0.48920028671743315
PRIMARY	s__Collinsella_SGB15196	0.05808170389018746	0.0	0.9899399288667535	Frankel_US	0.1161131279102405	0.17419483180042797	0.1161131279102405	1	Lee_Leeds	0.3700189494820195	0.3189081849937689
PRIMARY	s__Collinsella_bouchesdurhonensis	0.12412124173793355	0.0	0.9899399288667535	Lee_PRIMM_NL	0.07330622559020313	0.19742746732813668	0.07330622559020313	0	Lee_Manchester	0.41192549508149584	0.4252783111155587
PRIMARY	s__Coprococcus_SGB4669	-0.10530359642212465	0.0	0.9899399288667535	Spencer_US	0.03869360545571747	-0.06660999096640718	0.03869360545571747	0	Spencer_US	-0.22312616731972904	0.2087222250850619
PRIMARY	s__Corynebacterium_durum	0.004045112869505491	0.0	0.9925937920540963	Lee_PRIMM_NL	0.10322822021854515	-0.09918310734903966	-0.10322822021854515	1	Frankel_US	-0.279749125141813	0.5313576314431556
PRIMARY	s__Desulfovibrio_SGB5077	0.24186541629297173	9.582103427615497	0.9899399288667535	Spencer_US	0.1493285923067774	0.3911940085997491	0.1493285923067774	0	Matson_US	0.7141423230051357	0.4107344050531497
PRIMARY	s__Desulfovibrio_piger	-0.11124432450456391	52.63382404698046	0.9899399288667535	Lee_Leeds	0.17924999617653178	0.06800567167196787	0.17924999617653178	1	Lee_Leeds	-1.3418279709650105	0.5777916893376535
PRIMARY	s__Dorea_formicigenerans	0.21321151773825928	0.0	0.9899399288667535	Spencer_US	0.04147400241679158	0.25468552015505086	0.04147400241679158	0	Lee_Manchester	0.7334063831246992	0.28604544287176054
PRIMARY	s__Eisenbergiella_massiliensis	0.0816856065298426	63.64708640965699	0.9899399288667535	Frankel_US	0.17762351108768631	-0.09593790455784372	-0.17762351108768631	1	Frankel_US	1.1434512668093775	0.409050208246048
PRIMARY	s__Eisenbergiella_tayi	0.007145422062008729	0.0	0.9899399288667535	Lee_PRIMM_UK	0.05875567955525045	-0.05161025749324172	-0.05875567955525045	1	Lee_PRIMM_UK	0.31795674841608945	0.2884810525999148
PRIMARY	s__Enterocloster_SGB14313	0.20262430125784306	0.648157932509773	0.9899399288667535	Lee_PRIMM_NL	0.15109499305307467	0.051529308204768406	-0.15109499305307467	0	Lee_PRIMM_NL	0.60980366866743	0.42684792614218015
PRIMARY	s__Enterocloster_asparagiformis	-0.2126584399059231	33.122798258221195	0.9899399288667535	Frankel_US	0.134421095037911	-0.3470795349438341	-0.134421095037911	0	Gopalakrishnan_US	-0.9973234490151835	0.6739748902108833
PRIMARY	s__Enterocloster_bolteae	-0.17253230368985148	0.0	0.9899399288667535	Lee_PRIMM_UK	0.0911060938177088	-0.08142620987214268	0.0911060938177088	0	Lee_PRIMM_UK	-0.6996869509579812	0.25375523635275343
PRIMARY	s__Enterococcus_SGB6173	0.20271378577408236	0.0	0.9899399288667535	Lee_PRIMM_UK	0.19658783036345234	0.006125955410630029	-0.19658783036345234	0	Lee_PRIMM_UK	0.5229431472856326	0.6349038470914267
PRIMARY	s__Erysipelatoclostridium_ramosum	-0.14483625369405265	0.0	0.9899399288667535	Lee_Leeds	0.05575296480874298	-0.20058921850279562	-0.05575296480874298	0	Lee_Leeds	0.9030018854156483	0.3689804600380151
PRIMARY	s__Eubacterium_sp_AF16_48	-0.2153699010330844	0.0	0.9899399288667535	Spencer_US	0.04224165508576294	-0.17312824594732146	0.04224165508576294	0	Lee_Manchester	-0.682494134672299	0.38919889175669364
PRIMARY	s__Faecalibacillus_intestinalis	0.27028052484742277	0.0	0.9899399288667535	Matson_US	0.04720014055977173	0.3174806654071945	0.04720014055977173	0	Gopalakrishnan_US	0.726537893814339	0.2561421630736143
PRIMARY	s__Faecalibacterium_SGB15346	0.15733480754749504	0.0	0.9899399288667535	Spencer_US	0.041506000196963405	0.19884080774445845	0.041506000196963405	0	Lee_Barcelona	-0.9042584767117987	0.34430076419339334
PRIMARY	s__Faecalicatena_contorta	0.27453586154817655	0.0	0.9899399288667535	Lee_PRIMM_NL	0.0955974845160853	0.37013334606426185	0.0955974845160853	0	Lee_Manchester	0.6798068118387164	0.41821005360303737
PRIMARY	s__Fusicatenibacter_saccharivorans	0.19402046373259482	0.0	0.9899399288667535	Lee_PRIMM_UK	0.04446122958630058	0.14955923414629424	-0.04446122958630058	0	Lee_Manchester	0.6350601748215342	0.3085761456158391
PRIMARY	s__GGB10692_SGB17347	0.13749063000123937	0.0	0.9899399288667535	Lee_PRIMM_NL	0.05929402130224937	0.19678465130348874	0.05929402130224937	0	Frankel_US	0.21746237755432288	0.37579611058914747
PRIMARY	s__GGB14025_SGB14906	0.27436475864128057	0.0	0.9899399288667535	Lee_Manchester	0.057691861294047686	0.21667289734723288	-0.057691861294047686	0	Lee_Manchester	0.7547534823856163	0.42386190748602126
PRIMARY	s__GGB3034_SGB4030	0.18579138765648937	0.0	0.9899399288667535	Lee_PRIMM_NL	0.10447486487583725	0.08131652278065211	-0.10447486487583725	0	Lee_PRIMM_NL	0.4710516858157601	0.3591004111321901
PRIMARY	s__GGB3109_SGB4119	0.09183662406648663	0.0	0.9899399288667535	Gopalakrishnan_US	0.0674270937830906	0.024409530283396028	-0.0674270937830906	0	Gopalakrishnan_US	0.4430752111081643	0.8337421783779448
PRIMARY	s__GGB3277_SGB4327	-0.15961245070989935	0.0	0.9899399288667535	Lee_PRIMM_UK	0.09455397450444188	-0.06505847620545747	0.09455397450444188	0	Lee_Barcelona	-0.4971127120651077	0.34247349992830867
PRIMARY	s__GGB3304_SGB4367	0.07047190958687129	0.0	0.9899399288667535	Lee_PRIMM_UK	0.08370262969790063	-0.013230720111029342	-0.08370262969790063	1	Lee_PRIMM_UK	0.4162947256878811	0.33515607536174497
PRIMARY	s__GGB3444_SGB4594	-0.20843058233878325	2.0415433592180836	0.9899399288667535	Matson_US	0.07686362474163494	-0.2852942070804182	-0.07686362474163494	0	Lee_Leeds	-0.9957169991970487	0.5818171063029551
PRIMARY	s__GGB3475_SGB4638	0.1308568906789167	0.0	0.9899399288667535	Spencer_US	0.16281848323010434	0.29367537390902104	0.16281848323010434	0	Frankel_US	0.40657349157362965	0.37912756542350073
PRIMARY	s__GGB3534_SGB4722	-0.08139498362789306	0.0	0.9899399288667535	Lee_PRIMM_NL	0.035212098080899576	-0.046182885546993485	0.035212098080899576	0	Lee_Leeds	0.31309899264329183	0.31085299225686436
PRIMARY	s__GGB3570_SGB4777	0.14684802401502303	0.0	0.9899399288667535	Lee_PRIMM_UK	0.1407671290009771	0.006080895014045926	-0.1407671290009771	0	Lee_PRIMM_UK	0.5213843650886311	0.5409315817984476
PRIMARY	s__GGB3602_SGB4574	0.0814565021492804	0.0	0.9899399288667535	Matson_US	0.09047861111714654	0.17193511326642694	0.09047861111714654	0	Gopalakrishnan_US	0.38630963538907964	0.4232441194013742
PRIMARY	s__GGB45491_SGB63163	-0.12607202038575618	0.0	0.9899399288667535	Frankel_US	0.07378501394707532	-0.1998570343328315	-0.07378501394707532	0	Matson_US	-0.3430969488155798	0.28722138355624033
PRIMARY	s__GGB45495_SGB63167	0.005064198461828188	53.50445785872435	0.9925937920540963	Lee_Manchester	0.20787436820945016	0.21293856667127833	0.20787436820945016	1	Lee_Manchester	-0.8998427374964737	0.4783868056446869
PRIMARY	s__GGB51510_SGB71883	-0.06428126062035001	0.0	0.9899399288667535	Spencer_US	0.09050026628701745	0.02621900566666743	0.09050026628701745	1	Matson_US	0.24792410590287434	0.39633919683435365
PRIMARY	s__GGB51647_SGB4348	0.06106391771582141	59.3681908829059	0.9899399288667535	Lee_PRIMM_NL	0.13191042741333975	-0.07084650969751834	-0.13191042741333975	1	Lee_Barcelona	-2.3123922840652944	0.5841063000417263
PRIMARY	s__GGB80011_SGB15265	0.09851294202953334	22.552236727260773	0.9899399288667535	Matson_US	0.08915194928245312	0.18766489131198646	0.08915194928245312	0	Lee_Leeds	-0.6517633282288956	0.2457000727239941
PRIMARY	s__GGB80011_SGB15267	-0.14320846712063698	0.0	0.9899399288667535	Lee_Manchester	0.07325053352692301	-0.21645900064756	-0.07325053352692301	0	Lee_Manchester	0.27242366497103804	0.2949901693082409
PRIMARY	s__GGB80140_SGB15224	0.12423045893120738	0.24221237481003516	0.9899399288667535	Lee_PRIMM_UK	0.0725001497816219	0.05173030914958547	-0.0725001497816219	0	Lee_Barcelona	-1.0901184878092007	0.44735169230893235
PRIMARY	s__GGB9063_SGB13982	-0.1622022705176148	10.861444278781438	0.9899399288667535	Matson_US	0.14162692407305946	-0.30382919459067426	-0.14162692407305946	0	Frankel_US	-0.5333146294783894	0.25446228715440516
PRIMARY	s__GGB9176_SGB14114	0.19572202705332337	22.98783273029656	0.9899399288667535	Lee_PRIMM_NL	0.0698027082106022	0.12591931884272117	-0.0698027082106022	0	Lee_Barcelona	-0.8902013619161846	0.2507985468205705
PRIMARY	s__GGB9293_SGB14250	0.24998797769930794	0.0	0.9899399288667535	Lee_PRIMM_UK	0.09444749698182409	0.15554048071748386	-0.09444749698182409	0	Lee_PRIMM_UK	0.4982559588907008	0.3186196280946835
PRIMARY	s__GGB9345_SGB14311	0.22084893214582596	0.0	0.9899399288667535	Lee_PRIMM_UK	0.062380051513364704	0.15846888063246126	-0.062380051513364704	0	Gopalakrishnan_US	0.7617803880568167	0.2836964237810416
PRIMARY	s__GGB9474_SGB14868	-0.09095299620560318	57.90141338880276	0.9899399288667535	Frankel_US	0.2638790016375019	-0.35483199784310504	-0.2638790016375019	1	Frankel_US	0.6785252179374032	0.39707029529726445
PRIMARY	s__GGB9480_SGB14874	-0.1457726216132566	0.0	0.9899399288667535	Frankel_US	0.06078806599620046	-0.20656068760945706	-0.06078806599620046	0	Matson_US	-0.2970270900862479	0.2880147950244934
PRIMARY	s__GGB9495_SGB14892	-0.13986147423513734	0.0	0.9899399288667535	Lee_PRIMM_UK	0.02878726189873504	-0.16864873613387238	-0.02878726189873504	0	Frankel_US	-0.28132705367033795	0.4715395065707533
PRIMARY	s__GGB9524_SGB14924	0.07176339677820129	42.614007915691815	0.9899399288667535	Frankel_US	0.14014300358344342	0.2119064003616447	0.14014300358344342	0	Frankel_US	-0.7317048536715615	0.25642071869565297
PRIMARY	s__GGB9616_SGB15051	-0.22304758346782783	0.0	0.9899399288667535	Lee_Manchester	0.08292796824181409	-0.3059755517096419	-0.08292796824181409	0	Lee_Barcelona	-0.9545594351004244	0.41406931331031377
PRIMARY	s__GGB9621_SGB15073	-0.11328315527453102	1.2348385337015835	0.9899399288667535	Spencer_US	0.09758644231025025	-0.21086959758478127	-0.09758644231025025	0	Lee_Barcelona	0.7455174540944247	0.28210890719732123
PRIMARY	s__GGB9635_SGB15106	0.12080267477288864	52.185415244069944	0.9899399288667535	Frankel_US	0.09407316247939598	0.21487583725228462	0.09407316247939598	0	Lee_Barcelona	-0.9563518906215684	0.22973575807812224
PRIMARY	s__GGB9642_SGB15119	-0.21623141462391457	0.0	0.9899399288667535	Lee_PRIMM_UK	0.08334514045005129	-0.29957655507396586	-0.08334514045005129	0	Lee_Leeds	-0.9044781642918165	0.5743210269107403
PRIMARY	s__GGB9694_SGB15204	0.20857332761590697	0.0	0.9899399288667535	Lee_PRIMM_UK	0.05811341004835413	0.2666867376642611	0.05811341004835413	0	Matson_US	0.45078771707744203	0.3806974195720218
PRIMARY	s__GGB9719_SGB15273	0.057833143606208025	0.0	0.9899399288667535	Lee_PRIMM_NL	0.07476169135256983	0.13259483495877786	0.07476169135256983	0	Lee_PRIMM_NL	-0.32415149736953996	0.25226037891286374
PRIMARY	s__GGB9719_SGB53514	0.033007549961920984	0.0	0.9899399288667535	Frankel_US	0.07588532280152592	0.1088928727634469	0.07588532280152592	1	Lee_Barcelona	0.8341440379066563	0.7546593840763783
PRIMARY	s__GGB9759_SGB15370	0.20659025946650275	0.0	0.9899399288667535	Frankel_US	0.028486103015740366	0.17810415645076239	-0.028486103015740366	0	Lee_Barcelona	-0.5028098660029006	0.2348311526352704
PRIMARY	s__GGB9767_SGB15385	-0.0356857202126793	52.121571676710346	0.9899399288667535	Lee_PRIMM_UK	0.1470168711331913	-0.1827025913458706	-0.1470168711331913	1	Lee_Manchester	-0.6401851225130712	0.31407403942671763
PRIMARY	s__GGB9781_SGB15402	0.09318130231705442	0.0	0.9899399288667535	Lee_PRIMM_UK	0.04618021629918786	0.04700108601786656	-0.04618021629918786	0	Lee_PRIMM_UK	0.24523039108370046	0.4857680096827545
PRIMARY	s__GGB9782_SGB15403	-0.07377320508274501	0.0	0.9899399288667535	Lee_PRIMM_NL	0.12205701591914511	-0.19583022100189013	-0.12205701591914511	1	Lee_Barcelona	-0.5586589496195052	0.39860908350426194
PRIMARY	s__Gordonibacter_pamelaeae	-0.1283763264646773	26.088652141538386	0.9899399288667535	Lee_PRIMM_NL	0.1331535660707391	-0.2615298925354164	-0.1331535660707391	1	Matson_US	-0.7849214971499117	0.37904693096009917
PRIMARY	s__Harryflintia_acetispora	0.12448382796610882	0.0	0.9899399288667535	Lee_PRIMM_UK	0.05321516701671464	0.17769899498282346	0.05321516701671464	0	Lee_Barcelona	0.40039227592542864	0.2556547352254783
PRIMARY	s__Holdemania_filiformis	-0.05143629565509738	62.26958834187046	0.9899399288667535	Spencer_US	0.10503728863919143	-0.15647358429428881	-0.10503728863919143	1	Lee_Barcelona	1.0027490637652832	0.22193290066023333
PRIMARY	s__Holdemania_massiliensis	-0.27694984407385026	0.0	0.9899399288667535	Spencer_US	0.06800929309786682	-0.20894055097598344	0.06800929309786682	0	Spencer_US	-0.4210445771060383	0.2571522512377769
PRIMARY	s__Hungatella_hathewayi	-0.21443967785496257	0.0	0.9899399288667535	Spencer_US	0.05253739968592122	-0.2669770775408838	-0.05253739968592122	0	Lee_PRIMM_NL	-0.47825548009679186	0.23907483185221245
PRIMARY	s__Klebsiella_pneumoniae	-0.03781367180087146	60.356427232887874	0.9899399288667535	Lee_Manchester	0.11885982095168694	-0.1566734927525584	-0.11885982095168694	1	Lee_Manchester	1.1557925327616765	0.3748269520339641
PRIMARY	s__Lachnotalea_sp_AF33_28	-0.20428965298405902	0.0	0.9899399288667535	Matson_US	0.05194097508813264	-0.15234867789592638	0.05194097508813264	0	Matson_US	-0.5169156710467935	0.43450614434568485
PRIMARY	s__Lacrimispora_amygdalina	0.016577071856955346	52.04859414220554	0.9899399288667535	Lee_PRIMM_UK	0.14345408069969487	0.1600311525566502	0.14345408069969487	1	Lee_PRIMM_UK	-0.7307612436622705	0.21797087521710368
PRIMARY	s__Lacrimispora_celerecrescens	0.23185388912947266	0.0	0.9899399288667535	Spencer_US	0.0697521926879455	0.30160608181741816	0.0697521926879455	0	Lee_Barcelona	-0.6400316343760026	0.21140678527895787
PRIMARY	s__Lactococcus_lactis	0.2200643404549464	0.0	0.9899399288667535	Matson_US	0.06026756954399473	0.28033190999894114	0.06026756954399473	0	Lee_Leeds	0.5339066577740328	0.307014085912597
PRIMARY	s__Lactonifactor_sp_BIOML_A6	-0.18681970179216184	0.0	0.9899399288667535	Lee_PRIMM_UK	0.029672628579874738	-0.1571470732122871	0.029672628579874738	0	Lee_PRIMM_UK	-0.2432532449241118	0.3349563313478183
PRIMARY	s__Lancefieldella_parvula	-0.33403911981764195	0.0	0.9899399288667535	Frankel_US	0.10376771636011367	-0.23027140345752828	0.10376771636011367	0	Frankel_US	-0.7741154546849774	0.49286452550615434
PRIMARY	s__Longicatena_caecimuris	0.12680451571050663	0.0	0.9899399288667535	Spencer_US	0.07617906793400286	0.2029835836445095	0.07617906793400286	0	Frankel_US	0.42196988888278614	0.36845740198947124
PRIMARY	s__Massilimicrobiota_sp_An134	0.0058366412558289085	51.006527883758444	0.9925937920540963	Lee_PRIMM_NL	0.1361084105446977	0.1419450518005266	0.1361084105446977	1	Lee_Leeds	0.8766024545430693	0.41878549711747187
PRIMARY	s__Massilimicrobiota_timonensis	-0.21983342268434442	0.0	0.9899399288667535	Lee_PRIMM_NL	0.09749672148176206	-0.12233670120258236	0.09749672148176206	0	Lee_PRIMM_NL	-0.5007955987775622	0.36616074935891235
PRIMARY	s__Mediterraneibacter_butyricigenes	0.18937005212881172	21.476615514524962	0.9899399288667535	Lee_PRIMM_UK	0.11451805976922408	0.07485199235958764	-0.11451805976922408	0	Lee_PRIMM_UK	0.9170873397934556	0.4443173629494931
PRIMARY	s__Mogibacterium_kristiansenii	-0.01635887626463697	61.9316849617771	0.9907292483558621	Lee_Manchester	0.2561002922199056	-0.27245916848454255	-0.2561002922199056	1	Lee_Manchester	0.8158780753443641	0.5072782435078791
PRIMARY	s__Oscillibacter_sp_NSJ_62	-0.10139912296238433	0.0	0.9899399288667535	Lee_PRIMM_UK	0.05694848949869044	-0.04445063346369389	0.05694848949869044	0	Lee_PRIMM_UK	-0.24109796465055014	0.6294733216701416
PRIMARY	s__Parabacteroides_goldsteinii	-0.05883316237753627	0.0	0.9899399288667535	Lee_PRIMM_UK	0.0604326651948529	-0.11926582757238917	-0.0604326651948529	0	Gopalakrishnan_US	0.40219244932653836	0.2471581658005753
PRIMARY	s__Parabacteroides_merdae	0.2558964548723134	14.759241385215137	0.9899399288667535	Gopalakrishnan_US	0.07196044606534946	0.32785690093766284	0.07196044606534946	0	Lee_Barcelona	0.742987813470704	0.1992218742738403
PRIMARY	s__Phascolarctobacterium_SGB4573	-0.10690534014692896	56.60269037705143	0.9899399288667535	Gopalakrishnan_US	0.13725305730096235	0.030347717154033386	0.13725305730096235	1	Gopalakrishnan_US	-0.8856317235851967	0.45159470533439017
