scenario	model	train_domain	test_domain	train_n	test_n	train_responders	train_non_responders	test_responders	test_non_responders	selected_features	pseudocount	locked_params	roc_auc	roc_auc_ci_low	roc_auc_ci_high	roc_auc_bootstrap_valid	pr_auc	brier	balanced_accuracy	sensitivity	specificity	log_loss	train_study_family	test_study_family	same_study_family	train_country	test_country	same_country	train_macro_region	test_macro_region	same_macro_region	train_treatment_scope_group	test_treatment_scope_group	same_treatment_scope_group	known_combination_ici_fraction_difference	absolute_response_rate_difference	log_train_n	log_test_n	aitchison_centroid_distance	bray_curtis_centroid_distance	jensen_shannon_distance	prevalence_l1_distance
PRIMARY	elastic_net	Lee_PRIMM_NL	Lee_Barcelona	55	12	33	22	6	6	462	2.1269490829764473e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5555555555555556	0.16666666666666666	1.0	500	0.6118686868686869	0.27035710887069514	0.6666666666666667	0.5	0.8333333333333334	0.7634474061211548	Lee_2022_family	Lee_2022_family	1	Netherlands	Spain	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.09999999999999998	4.007333185232471	2.4849066497880004	2.2654600312628763	0.7635200611439845	0.6434861265694625	0.0709798666941524
PRIMARY	elastic_net	Lee_PRIMM_NL	Lee_Leeds	55	18	33	22	10	8	462	2.1269490829764473e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4875	0.2375	0.775	500	0.5864981750275868	0.28740535211762674	0.55	0.6	0.5	0.7863162469363547	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.0444444444444444	4.007333185232471	2.8903717578961645	1.5566246650097413	0.4778931549680615	0.43468033313280113	0.058371927895737426
PRIMARY	elastic_net	Lee_PRIMM_NL	Lee_Manchester	55	25	33	22	12	13	462	2.1269490829764473e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.3141025641025641	0.10897435897435895	0.5641025641025641	500	0.39405436496767765	0.33999864550254705	0.3653846153846154	0.5	0.23076923076923078	0.9033536775665969	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.12	4.007333185232471	3.2188758248682006	1.023240361097451	0.37225480323409776	0.3551927713469969	0.039582766439909295
PRIMARY	elastic_net	Lee_PRIMM_NL	Lee_PRIMM_UK	55	54	33	22	33	21	462	2.1269490829764473e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.56998556998557	0.41915584415584417	0.728030303030303	500	0.7064944495067518	0.25002631582541207	0.5021645021645021	0.5757575757575758	0.42857142857142855	0.6947619305499464	Lee_2022_family	Lee_2022_family	1	Netherlands	United_Kingdom	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	0.31000000000000005	0.011111111111111183	4.007333185232471	3.9889840465642745	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
PRIMARY	elastic_net	Lee_PRIMM_NL	Matson_US	55	38	33	22	14	24	462	2.1269490829764473e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5595238095238095	0.3629464285714286	0.7338541666666665	500	0.41539797487577684	0.2446224501167709	0.5386904761904762	0.2857142857142857	0.7916666666666666	0.6873133229748615	Lee_2022_family	Matson_2018	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.22	0.23157894736842105	4.007333185232471	3.6375861597263857	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
PRIMARY	elastic_net	Lee_PRIMM_NL	Spencer_US	55	97	33	22	71	26	462	2.1269490829764473e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5140845070422535	0.3802004333694475	0.6463163596966414	500	0.7665504634063219	0.33654470945206943	0.5197724810400867	0.15492957746478872	0.8846153846153846	0.8863602952076436	Lee_2022_family	Spencer_2021	0	Netherlands	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.1319587628865979	4.007333185232471	4.574710978503383	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
PRIMARY	elastic_net	Lee_PRIMM_UK	Frankel_US	54	39	33	21	24	15	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.41388888888888886	0.24166666666666667	0.6166666666666667	500	0.5544910665483089	0.3714303691787468	0.4458333333333333	0.2916666666666667	0.6	1.0026926152865798	Lee_2022_family	Frankel_2017	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.9889840465642745	3.6635616461296463	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
PRIMARY	elastic_net	Lee_PRIMM_UK	Gopalakrishnan_US	54	25	33	21	14	11	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6168831168831168	0.3831168831168831	0.8280844155844154	500	0.6729590087783365	0.30405027696811227	0.5162337662337663	0.21428571428571427	0.8181818181818182	0.8350723396082238	Lee_2022_family	Gopalakrishnan_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.53	0.05111111111111111	3.9889840465642745	3.2188758248682006	2.0629884886791996	0.7029774214674973	0.5924470851118022	0.07848122952884858
PRIMARY	elastic_net	Lee_PRIMM_UK	Lee_Barcelona	54	12	33	21	6	6	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.41666666666666663	0.08333333333333331	0.7645833333333327	500	0.6365740740740741	0.31681930873255265	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.8436610568895309	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Spain	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.11111111111111116	3.9889840465642745	2.4849066497880004	2.1906652798974484	0.6864949908918968	0.594816419606938	0.07321323591164862
PRIMARY	elastic_net	Lee_PRIMM_UK	Lee_Leeds	54	18	33	21	10	8	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.7375	0.45	0.9625	500	0.7151037851037851	0.22055857538724333	0.625	0.5	0.75	0.6312376989279264	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05555555555555558	3.9889840465642745	2.8903717578961645	1.4223043524177503	0.4473893542658809	0.4113155539569585	0.05030654237003443
PRIMARY	elastic_net	Lee_PRIMM_UK	Lee_Manchester	54	25	33	21	12	13	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.3333333333333333	0.13124999999999998	0.5705128205128205	500	0.40535319834889094	0.35136265205739214	0.3685897435897436	0.5833333333333334	0.15384615384615385	0.9605689518874893	Lee_2022_family	Lee_2022_family	1	United_Kingdom	United_Kingdom	1	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.13111111111111118	3.9889840465642745	3.2188758248682006	0.9138188960887204	0.3284935922301878	0.31756491921131447	0.036730326698580666
PRIMARY	elastic_net	Lee_PRIMM_UK	Lee_PRIMM_NL	54	55	33	21	33	22	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6597796143250688	0.5184917355371901	0.7879476584022038	500	0.7379892695422365	0.22938675986342935	0.5909090909090909	0.7272727272727273	0.45454545454545453	0.654044708940966	Lee_2022_family	Lee_2022_family	1	United_Kingdom	Netherlands	0	Europe	Europe	1	mixed_ICI_including_combination	mixed_ICI_including_combination	1	0.31000000000000005	0.011111111111111183	3.9889840465642745	4.007333185232471	0.979761610673823	0.2947752855170625	0.3098038865253837	0.039137100406941676
PRIMARY	elastic_net	Lee_PRIMM_UK	Matson_US	54	38	33	21	14	24	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5148809523809523	0.3139136904761905	0.7039434523809524	500	0.41648661067898196	0.2579976821949752	0.5327380952380952	0.35714285714285715	0.7083333333333334	0.730755303076386	Lee_2022_family	Matson_2018	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_only	0	0.53	0.24269005847953223	3.9889840465642745	3.6375861597263857	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
PRIMARY	elastic_net	Lee_PRIMM_UK	Spencer_US	54	97	33	21	71	26	500	1.0701941407104337e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5471289274106175	0.4141251354279523	0.6708017334777897	500	0.7824071205795045	0.3147293932047245	0.5029794149512459	0.352112676056338	0.6538461538461539	0.8541914064312064	Lee_2022_family	Spencer_2021	0	United_Kingdom	United_States	0	Europe	North_America	0	mixed_ICI_including_combination	anti_PD1_based_unspecified_mix	0	nan	0.12084765177548673	3.9889840465642745	4.574710978503383	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
PRIMARY	elastic_net	Matson_US	Frankel_US	38	39	14	24	24	15	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5277777777777778	0.3359722222222222	0.7138888888888889	500	0.6452162560630326	0.33536694781683923	0.5375	0.20833333333333334	0.8666666666666667	0.9009432892620515	Matson_2018	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.2469635627530365	3.6375861597263857	3.6635616461296463	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
PRIMARY	elastic_net	Matson_US	Gopalakrishnan_US	38	25	14	24	14	11	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6688311688311688	0.4446428571428571	0.8831168831168832	500	0.7065608576886773	0.22238226948714132	0.6655844155844155	0.7857142857142857	0.5454545454545454	0.6340651401834644	Matson_2018	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_only	1	0.0	0.19157894736842113	3.6375861597263857	3.2188758248682006	1.1378781135158458	0.32940473391192715	0.35644838628752057	0.0470108604845447
PRIMARY	elastic_net	Matson_US	Lee_Barcelona	38	12	14	24	6	6	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.3611111111111111	0.05555555555555556	0.6944444444444444	500	0.5455026455026455	0.30694000668385363	0.5	0.8333333333333334	0.16666666666666666	0.8163410453625503	Matson_2018	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.13157894736842107	3.6375861597263857	2.4849066497880004	1.9036925455120652	0.5117333886100498	0.4641582272842964	0.07052750924931375
PRIMARY	elastic_net	Matson_US	Lee_Leeds	38	18	14	24	10	8	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.7375	0.48749999999999993	0.9375	500	0.7906240981240981	0.22084836672563934	0.675	0.6	0.75	0.6308828711413305	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.18713450292397665	3.6375861597263857	2.8903717578961645	1.9771596498918715	0.5811823747640369	0.49020061089929295	0.07011311347150946
PRIMARY	elastic_net	Matson_US	Lee_Manchester	38	25	14	24	12	13	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.34615384615384615	0.11201923076923076	0.5546474358974358	500	0.4423281318118274	0.32711241133035257	0.40384615384615385	0.5	0.3076923076923077	0.8720895884765494	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	nan	0.11157894736842106	3.6375861597263857	3.2188758248682006	2.0526455035056514	0.652012344550797	0.5576993360744268	0.06928177586824205
PRIMARY	elastic_net	Matson_US	Lee_PRIMM_NL	38	55	14	24	33	22	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.36914600550964183	0.20712809917355374	0.5390495867768591	500	0.5180867368418551	0.3127056478983295	0.5075757575757576	0.5151515151515151	0.5	0.8344750155644862	Matson_2018	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.22	0.23157894736842105	3.6375861597263857	4.007333185232471	2.151580063750936	0.7076207020813287	0.5984839380121251	0.06549751000878819
PRIMARY	elastic_net	Matson_US	Lee_PRIMM_UK	38	54	14	24	33	21	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.49350649350649356	0.3296897546897547	0.6667388167388167	500	0.5712235801339689	0.32562000477245645	0.43073593073593075	0.24242424242424243	0.6190476190476191	0.8643167310813215	Matson_2018	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_only	mixed_ICI_including_combination	0	0.53	0.24269005847953223	3.6375861597263857	3.9889840465642745	1.8534931918759978	0.6124204863537068	0.5259206807769226	0.06252182484429769
PRIMARY	elastic_net	Matson_US	Spencer_US	38	97	14	24	71	26	432	1.0642079206855303e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.47616468039003246	0.3290899241603467	0.6118770314192848	500	0.7383453944183336	0.27112226003493106	0.5124593716143012	0.5633802816901409	0.46153846153846156	0.7390269573036167	Matson_2018	Spencer_2021	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_only	anti_PD1_based_unspecified_mix	0	nan	0.36353771025501896	3.6375861597263857	4.574710978503383	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
PRIMARY	elastic_net	Spencer_US	Frankel_US	97	39	71	26	24	15	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.44166666666666665	0.28319444444444447	0.6459027777777777	500	0.6483937589999029	0.302387808456899	0.475	0.75	0.2	0.8243947017735539	Spencer_2021	Frankel_2017	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.11657414750198247	4.574710978503383	3.6635616461296463	1.37106100772541	0.4428438885729916	0.3915311991633044	0.059063371581780995
PRIMARY	elastic_net	Spencer_US	Gopalakrishnan_US	97	25	71	26	14	11	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4155844155844156	0.20438311688311692	0.6753246753246753	500	0.5647224647434731	0.3214055056427093	0.4025974025974026	0.7142857142857143	0.09090909090909091	0.872986344139286	Spencer_2021	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.17195876288659784	4.574710978503383	3.2188758248682006	0.8663222398807107	0.3242323634033718	0.32656385568073787	0.033931879280921985
PRIMARY	elastic_net	Spencer_US	Lee_Barcelona	97	12	71	26	6	6	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.75	0.41666666666666663	1.0	500	0.8210678210678211	0.22649344250825057	0.6666666666666667	0.8333333333333334	0.5	0.6388934386603443	Spencer_2021	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.2319587628865979	4.574710978503383	2.4849066497880004	1.391846202645219	0.4289819163420409	0.40151921943678875	0.059569784385690126
PRIMARY	elastic_net	Spencer_US	Lee_Leeds	97	18	71	26	10	8	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.55	0.25	0.8125000000000001	500	0.7105863499245851	0.27541582001295883	0.5375	0.2	0.875	0.7589564411972411	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1764032073310423	4.574710978503383	2.8903717578961645	1.8343999907642503	0.5462421632104126	0.47054562970191266	0.0711516832773583
PRIMARY	elastic_net	Spencer_US	Lee_Manchester	97	25	71	26	12	13	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.3269230769230769	0.1474358974358974	0.5418269230769229	500	0.4247062788432757	0.38948263966056906	0.35256410256410253	0.16666666666666666	0.5384615384615384	1.0862878358029104	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.2519587628865979	4.574710978503383	3.2188758248682006	1.9981247694722843	0.6634308562491238	0.5626092193735298	0.06764326624120438
PRIMARY	elastic_net	Spencer_US	Lee_PRIMM_NL	97	55	71	26	33	22	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.5068870523415977	0.3574035812672176	0.6536157024793388	500	0.6558949360693397	0.3430094205129693	0.5303030303030303	0.24242424242424243	0.8181818181818182	0.9634417648665511	Spencer_2021	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.1319587628865979	4.574710978503383	4.007333185232471	2.056853303314237	0.710936693632596	0.6077592582922652	0.059407540585743816
PRIMARY	elastic_net	Spencer_US	Lee_PRIMM_UK	97	54	71	26	33	21	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.4314574314574315	0.2863997113997114	0.5873015873015873	500	0.5826537913628914	0.3557287561912414	0.461038961038961	0.30303030303030304	0.6190476190476191	0.9832377282092017	Spencer_2021	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	anti_PD1_based_unspecified_mix	mixed_ICI_including_combination	0	nan	0.12084765177548673	4.574710978503383	3.9889840465642745	1.8951555363130812	0.6409902283621296	0.5444864834515294	0.06305335421682991
PRIMARY	elastic_net	Spencer_US	Matson_US	97	38	71	26	14	24	326	5.144767586148716e-07	"{""C"": 0.2, ""l1_ratio"": 0.75}"	0.6041666666666666	0.4075892857142857	0.7783482142857142	500	0.48584910345003507	0.30807595278787625	0.5535714285714286	0.8571428571428571	0.25	0.8367977471397161	Spencer_2021	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	anti_PD1_based_unspecified_mix	anti_PD1_only	0	nan	0.36353771025501896	4.574710978503383	3.6375861597263857	1.085571598218901	0.2896984855829794	0.3022554757028195	0.03619677568983824
PRIMARY	ridge	Frankel_US	Gopalakrishnan_US	39	25	24	15	14	11	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.512987012987013	0.26931818181818185	0.756655844155844	500	0.5587723725853977	0.2712804805436165	0.6006493506493507	0.9285714285714286	0.2727272727272727	0.8131906403451018	Frankel_2017	Gopalakrishnan_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.055384615384615365	3.6635616461296463	3.2188758248682006	1.4601102198390727	0.5138555257100887	0.457773044074274	0.0727642304785162
PRIMARY	ridge	Frankel_US	Lee_Barcelona	39	12	24	15	6	6	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.25	0.0	0.5833333333333334	500	0.43607503607503606	0.42213397462308827	0.25	0.5	0.0	1.1451029783035693	Frankel_2017	Lee_2022_family	0	United_States	Spain	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.11538461538461542	3.6635616461296463	2.4849066497880004	2.148005799674066	0.5625705120362823	0.5030899391825384	0.08056573056573058
PRIMARY	ridge	Frankel_US	Lee_Leeds	39	18	24	15	10	8	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.22500000000000003	0.037500000000000006	0.4690624999999997	500	0.43917438770379946	0.4310234707367453	0.3875	0.4	0.375	1.2267442747681654	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.05982905982905984	3.6635616461296463	2.8903717578961645	2.0000659164923533	0.43330674562958954	0.39824176658373817	0.06973855069093164
PRIMARY	ridge	Frankel_US	Lee_Manchester	39	25	24	15	12	13	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.4807692307692307	0.2628205128205128	0.7051282051282052	500	0.4879959751241216	0.36142342042956194	0.5096153846153846	0.25	0.7692307692307693	1.0801091475824578	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.13538461538461544	3.6635616461296463	3.2188758248682006	2.0576633286376182	0.5284366611922444	0.4800730908319456	0.07087714402000117
PRIMARY	ridge	Frankel_US	Lee_PRIMM_NL	39	55	24	15	33	22	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.5123966942148761	0.3477617079889807	0.659194214876033	500	0.5852759656009344	0.39753033899485535	0.4545454545454546	0.09090909090909091	0.8181818181818182	1.1574512672777861	Frankel_2017	Lee_2022_family	0	United_States	Netherlands	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.015384615384615441	3.6635616461296463	4.007333185232471	2.1537283003203482	0.5362672870971259	0.49418965792965314	0.07240103811532383
PRIMARY	ridge	Frankel_US	Lee_PRIMM_UK	39	54	24	15	33	21	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.5988455988455988	0.44354256854256857	0.7445887445887447	500	0.6960791489226683	0.3756665013693587	0.5584415584415584	0.21212121212121213	0.9047619047619048	1.139546647665359	Frankel_2017	Lee_2022_family	0	United_States	United_Kingdom	0	North_America	Europe	0	mixed_ICI_including_combination	mixed_ICI_including_combination	1	nan	0.004273504273504258	3.6635616461296463	3.9889840465642745	1.822480321344653	0.5029369678988839	0.44529863877920617	0.06176134271372367
PRIMARY	ridge	Frankel_US	Matson_US	39	38	24	15	14	24	500	1.6488298996136508e-07	"{""C"": 0.5}"	0.369047619047619	0.17857142857142855	0.5612351190476188	500	0.3191291900864546	0.4209056691609991	0.39583333333333337	0.5	0.2916666666666667	1.2669866938267325	Frankel_2017	Matson_2018	0	United_States	United_States	1	North_America	North_America	1	mixed_ICI_including_combination	anti_PD1_only	0	nan	0.2469635627530365	3.6635616461296463	3.6375861597263857	1.0679491869084694	0.4539916266983753	0.38945877784631266	0.04694336574035822
